weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,rural,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,disab,_merge,hhid
1550.6974,5,"Couple household, with children",2822.0713,1,8.4284849,0,3,0,1,0,0,0,0,0,0,0,0,45,9,0,0,matched (3),201
1550.6974,3,"Couple household, with children",9059.4844,1,8.5889473,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,matched (3),202
1550.6974,4,Three generation household,19826.801,1,8.4682398,0,10,0,1,0,0,0,0,0,0,0,0,35,7,1,0,matched (3),203
1550.6974,5,"Couple household, with children",1703.9523,1,7.7661352,1,1,1,1,0,0,0,0,0,0,0,0,5,1,0,0,matched (3),204
1550.6974,4,"Couple household, with no children",3998.0955,1,8.1226931,0,6,0,1,0,0,0,0,0,0,0,0,55,11,1,0,matched (3),205
1550.6974,5,"Couple household, with children",3336.5476,1,8.025341,0,5,0,1,0,0,0,0,0,0,0,0,42,8,0,0,matched (3),206
1550.6974,3,Skipped generation,2202.6785,1,7.9893088,1,2,0,1,0,0,0,0,0,0,0,0,70,14,0,0,matched (3),207
1550.6974,6,"Couple household, with children",1758.7401,1,7.9308662,1,1,0,1,0,0,0,0,0,0,0,0,30,6,1,0,matched (3),208
1550.6974,11,Three generation household,2593.6204,1,7.6901536,0,3,0,1,0,0,0,0,0,0,0,0,38,7,1,0,matched (3),209
1550.6974,3,Other household types,3725.8928,1,8.2222652,0,5,1,1,0,0,0,0,0,0,0,0,32,6,0,1,matched (3),210
856.85767,4,"Couple household, with children",5560.4019,1,8.66467,0,8,0,0,0,0,0,0,0,0,0,0,43,8,0,0,matched (3),211
856.85767,7,"Couple household, with children",4302.8403,1,8.3753233,0,6,0,0,0,0,0,0,0,0,0,0,50,10,1,0,matched (3),212
856.85767,4,"Couple household, with children",4921.7261,1,8.7227983,0,7,1,0,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),213
856.85767,1,"One-person household, 18-59 years",8385.7139,1,8.9489336,0,9,0,0,0,0,0,0,0,0,0,0,50,10,0,0,matched (3),214
856.85767,6,Three generation household,3544.385,1,7.9832711,0,5,0,0,0,0,0,0,0,0,0,0,14,2,0,0,matched (3),215
856.85767,4,Other household types,4820.8335,1,8.572032,0,7,1,0,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),216
856.85767,3,"Couple household, with no children",10328.513,1,8.9793568,0,10,0,0,0,0,0,0,0,0,0,0,26,5,0,0,matched (3),217
856.85767,4,"Couple household, with no children",4281.25,1,8.8425026,0,6,0,0,0,0,0,0,0,0,0,0,26,5,0,0,matched (3),218
856.85767,8,"Couple household, with children",3830.5579,1,8.0528278,0,5,0,0,0,0,0,0,0,0,0,0,17,3,1,0,matched (3),219
856.85767,5,"Couple household, with children",1919.0477,1,7.7755356,1,1,0,0,0,0,0,0,0,0,0,0,13,2,1,0,matched (3),220
856.85767,5,Three generation household,4340.4526,1,8.8257408,0,6,0,0,0,0,0,0,0,0,0,0,40,8,1,0,matched (3),221
856.85767,8,"Couple household, with children",2118.5715,1,8.1800919,1,2,0,0,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),222
856.85767,4,"Couple household, with children",12034.032,1,8.9016113,0,10,0,0,0,0,0,0,0,0,0,0,13,2,1,0,matched (3),223
856.85767,3,Other household types,12982.043,1,8.7650156,0,10,0,0,0,0,0,0,0,0,0,0,42,8,1,0,matched (3),224
856.85767,5,Other household types,6036.8926,1,8.67068,0,8,1,0,0,0,0,0,0,0,0,0,21,4,0,0,matched (3),225
1166.6461,9,Three generation household,2478.9548,1,7.7954478,0,3,0,0,0,0,0,0,0,0,0,0,23,4,0,0,matched (3),226
1166.6461,5,"Couple household, with children",3308.6904,1,8.0628757,0,4,0,0,0,0,0,0,0,0,0,0,48,9,1,0,matched (3),227
1166.6461,3,"Couple household, with no children",5211.21,1,9.0504932,0,7,0,0,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),228
1166.6461,4,"Couple household, with children",6895.4019,1,8.9998827,0,9,0,0,0,0,0,0,0,0,0,0,40,8,0,0,matched (3),229
1166.6461,4,"Couple household, with no children",6483.5269,1,8.4702053,0,9,0,0,0,0,0,0,0,0,0,0,23,4,1,0,matched (3),230
1166.6461,6,Three generation household,8365.2285,1,8.8293362,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,matched (3),231
1166.6461,4,"Couple household, with no children",3921.0417,1,8.7480469,0,6,0,0,0,0,0,0,0,0,0,0,31,6,0,0,matched (3),232
1166.6461,2,Other household types,4613.0952,1,8.6557407,0,7,1,0,0,0,0,0,0,0,0,0,21,4,0,0,matched (3),233
1166.6461,4,"Couple household, with children",8873.2734,1,8.8430586,0,10,0,0,0,0,0,0,0,0,0,0,15,3,1,0,matched (3),234
1166.6461,12,Three generation household,5114.4346,1,8.458725,0,7,0,0,0,0,0,0,0,0,0,0,63,12,1,0,matched (3),235
1166.6461,5,"Couple household, with no children",4355.8569,1,8.4525394,0,6,0,0,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),236
1166.6461,3,"Couple household, with no children",8841.8643,1,9.6702805,0,10,0,0,0,0,0,0,0,0,0,0,45,9,1,1,matched (3),237
1166.6461,4,Three generation household,4028.1846,1,8.6029215,0,6,1,0,0,0,0,0,0,0,0,0,27,5,1,0,matched (3),238
1166.6461,5,"Couple household, with children",3790.7024,1,8.1023779,0,5,0,0,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),239
1166.6461,3,Other household types,3181.7859,1,8.4786139,0,4,1,0,0,0,0,0,0,0,0,0,33,6,1,0,matched (3),240
1515.937,4,"Couple household, with no children",10181.949,1,9.4404402,0,10,0,1,0,0,0,0,0,0,0,0,41,8,0,0,matched (3),241
1515.937,3,Other household types,6564.3052,1,8.8788738,0,9,1,1,0,0,0,0,0,0,0,0,49,9,1,0,matched (3),242
1515.937,3,"Couple household, with children",2794.623,1,8.488615,0,3,1,1,0,0,0,0,0,0,0,0,37,7,0,0,matched (3),243
1515.937,4,"Couple household, with children",8029.7769,1,8.7243986,0,9,0,1,0,0,0,0,0,0,0,0,40,8,1,0,matched (3),244
1515.937,5,"Couple household, with no children",7928.9761,1,8.7669544,0,9,0,1,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),245
1515.937,4,Three generation household,4849.7617,1,8.7350311,0,7,0,1,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),246
1515.937,1,"One-person household, 60+ years",9601.5479,1,8.8675423,0,10,0,1,0,0,0,0,0,0,0,0,73,14,0,0,matched (3),247
1515.937,6,Three generation household,7297.6587,1,8.3732567,0,9,0,1,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),248
1515.937,2,"Couple household, with no children",9332.1436,1,9.2880192,0,10,0,1,0,0,0,0,0,0,0,0,38,7,0,0,matched (3),249
1515.937,7,"Couple household, with children",8134.0645,1,8.4047594,0,9,0,1,0,0,0,0,0,0,0,0,19,3,1,0,matched (3),250
1515.937,4,Other household types,5266.0718,1,8.6950884,0,8,1,1,0,0,0,0,0,0,0,0,35,7,0,0,matched (3),251
1515.937,4,"Couple household, with children",4981.6372,1,8.3049526,0,7,0,1,0,0,0,0,0,0,0,0,38,7,1,0,matched (3),252
1515.937,6,Other household types,2912.1033,1,8.185688,0,4,1,1,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),253
1515.937,3,"Couple household, with children",7101.1152,1,8.2109079,0,9,1,1,0,0,0,0,0,0,0,0,29,5,0,0,matched (3),254
1515.937,6,Three generation household,2262.3511,1,8.0499229,1,2,0,1,0,0,0,0,0,0,0,0,5,1,1,0,matched (3),255
1037.6074,3,"Couple household, with no children",4262.5796,1,8.6765347,0,6,0,0,0,0,0,0,0,0,0,0,58,11,0,0,matched (3),256
1037.6074,5,Other household types,2659.1667,1,8.1674109,0,3,1,0,0,0,0,0,0,0,0,0,5,1,0,0,matched (3),257
1037.6074,7,"Couple household, with children",1692.1769,1,7.6108866,1,1,1,0,0,0,0,0,0,0,0,0,11,2,1,0,matched (3),258
1037.6074,5,"Couple household, with children",2491.6667,1,8.1904459,0,3,0,0,0,0,0,0,0,0,0,0,13,2,0,0,matched (3),259
1037.6074,2,"Couple household, with no children",2832.3513,1,8.4981155,0,3,0,0,0,0,0,0,0,0,0,0,85,16,0,0,matched (3),260
1037.6074,4,"Couple household, with no children",11644.285,1,8.6967859,0,10,0,0,0,0,0,0,0,0,0,0,33,6,0,0,matched (3),261
1037.6074,4,"Couple household, with children",7188.2734,1,8.4683466,0,9,0,0,0,0,0,0,0,0,0,0,8,1,0,0,matched (3),262
1037.6074,5,Three generation household,3554.5713,1,8.525074,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),263
1037.6074,6,Three generation household,2751.7859,1,8.0668707,0,3,0,0,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),264
1037.6074,4,Three generation household,3278.75,1,8.3069277,0,4,0,0,0,0,0,0,0,0,0,0,63,12,1,0,matched (3),265
1037.6074,4,"Couple household, with children",5484.9106,1,8.1188707,0,8,0,0,0,0,0,0,0,0,0,0,35,7,0,0,matched (3),266
1037.6074,8,Other household types,8766.0264,1,8.3278627,0,10,1,0,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),267
1037.6074,5,Three generation household,4066.3213,1,8.1821241,0,6,0,0,0,0,0,0,0,0,0,0,75,15,1,0,matched (3),268
1037.6074,6,Three generation household,3990.4268,1,8.4780855,0,6,0,0,0,0,0,0,0,0,0,0,62,12,0,0,matched (3),269
1037.6074,3,"Couple household, with no children",4910.6147,1,8.923646,0,7,0,0,0,0,0,0,0,0,0,0,26,5,0,0,matched (3),270
1033.8522,5,Other household types,5244.6665,1,8.3844633,0,8,0,0,0,0,0,0,0,0,0,0,58,11,0,0,matched (3),271
1033.8522,6,Three generation household,3998.2932,1,8.020318,0,6,0,0,0,0,0,0,0,0,0,0,60,12,1,0,matched (3),272
1033.8522,5,Three generation household,3226.2024,1,8.0637951,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,matched (3),273
1033.8522,7,"Couple household, with children",1872.9677,1,7.6497374,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,matched (3),274
1033.8522,6,"Couple household, with children",1983.0756,1,8.3341036,1,2,0,0,0,0,0,0,0,0,0,0,56,11,0,0,matched (3),275
1033.8522,2,"Couple household, with no children",3497.2617,1,8.7540226,0,5,0,0,0,0,0,0,0,0,0,0,71,14,0,0,matched (3),276
1033.8522,4,"Couple household, with no children",3558.3333,1,8.3225546,0,5,0,0,0,0,0,0,0,0,0,0,51,10,1,0,matched (3),277
1033.8522,4,"Couple household, with no children",21425.328,1,9.0058193,0,10,0,0,0,0,0,0,0,0,0,0,40,8,1,0,matched (3),278
1033.8522,5,"Couple household, with children",3382.5955,1,8.0162458,0,5,0,0,0,0,0,0,0,0,0,0,40,8,1,0,matched (3),279
1033.8522,6,Three generation household,3942.6487,1,7.7834039,0,6,0,0,0,0,0,0,0,0,0,0,60,12,0,0,matched (3),280
1033.8522,4,"Couple household, with children",2884.3008,1,8.3357468,0,3,0,0,0,0,0,0,0,0,0,0,16,3,0,0,matched (3),281
1033.8522,2,"Couple household, with no children",9210.417,1,8.5199671,0,10,1,0,0,0,0,0,0,0,0,0,50,10,0,0,matched (3),282
1033.8522,1,Other household types,4675.7144,1,8.1294222,0,7,0,0,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),283
1033.8522,3,"Couple household, with no children",8924.2861,1,8.6195126,0,10,0,0,0,0,0,0,0,0,0,0,42,8,1,0,matched (3),284
1033.8522,8,Three generation household,1808.4598,1,7.6564703,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,matched (3),285
1118.0792,6,Three generation household,2269.0972,1,7.9121976,1,2,0,0,0,0,0,0,0,0,0,0,21,4,1,0,matched (3),286
1118.0792,4,"Couple household, with children",7154.4492,1,8.5037336,0,9,0,0,0,0,0,0,0,0,0,0,38,7,1,0,matched (3),287
1118.0792,5,Three generation household,5962.2148,1,8.3518486,0,8,0,0,0,0,0,0,0,0,0,0,43,8,1,0,matched (3),288
1118.0792,7,Three generation household,6001.2329,1,8.4815187,0,8,0,0,0,0,0,0,0,0,0,0,70,14,1,0,matched (3),289
1118.0792,3,Other household types,4603.3135,1,8.7604208,0,7,0,0,0,0,0,0,0,0,0,0,18,3,1,0,matched (3),290
1118.0792,4,Other household types,4512.9316,1,8.5207186,0,7,0,0,0,0,0,0,0,0,0,0,36,7,0,0,matched (3),291
1118.0792,3,"Couple household, with no children",4584.3647,1,8.9164524,0,7,0,0,0,0,0,0,0,0,0,0,22,4,1,0,matched (3),292
1118.0792,5,"Couple household, with children",5483.3452,1,8.6464214,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),293
1118.0792,5,"Couple household, with children",7277.2148,1,8.7509489,0,9,0,0,0,0,0,0,0,0,0,0,54,10,0,0,matched (3),294
1118.0792,4,Other household types,3055,1,8.6088428,0,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,matched (3),295
1118.0792,7,Three generation household,7714.728,1,8.7173204,0,9,1,0,0,0,0,0,0,0,0,0,65,13,0,0,matched (3),296
1118.0792,3,"Couple household, with children",5239.2656,1,8.5925732,0,8,0,0,0,0,0,0,0,0,0,0,28,5,1,0,matched (3),297
1118.0792,2,Other household types,7089.9106,1,8.6773539,0,9,1,0,0,0,0,0,0,0,0,0,21,4,1,0,matched (3),298
1118.0792,4,Other household types,4797.5,1,8.4488697,0,7,1,0,0,0,0,0,0,0,0,0,31,6,1,0,matched (3),299
1118.0792,10,Three generation household,2624.3511,1,8.0564079,0,3,0,0,0,0,0,0,0,0,0,0,27,5,0,1,matched (3),300
937.18005,3,"Couple household, with no children",6216.1309,1,8.8415489,0,8,0,0,0,0,0,0,0,0,0,0,34,6,1,0,matched (3),301
937.18005,5,Three generation household,4475.9048,1,8.7485895,0,7,1,0,0,0,0,0,0,0,0,0,43,8,0,0,matched (3),302
937.18005,4,"Couple household, with no children",5672.1875,1,8.6105328,0,8,0,0,0,0,0,0,0,0,0,0,22,4,1,0,matched (3),303
937.18005,6,Other household types,4002.7283,1,8.0714636,0,6,0,0,0,0,0,0,0,0,0,0,18,3,0,0,matched (3),304
937.18005,2,"Couple household, with no children",2974.97,1,8.3892393,0,4,0,0,0,0,0,0,0,0,0,0,45,9,1,0,matched (3),305
937.18005,5,"Couple household, with children",2539.2856,1,7.8808918,0,3,0,0,0,0,0,0,0,0,0,0,12,2,1,0,matched (3),306
937.18005,8,"Couple household, with children",2609.375,1,8.1048002,0,3,0,0,0,0,0,0,0,0,0,0,59,11,0,0,matched (3),307
937.18005,4,"Couple household, with no children",3790.7737,1,8.6416521,0,5,0,0,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),308
937.18005,7,Three generation household,1697.0577,1,7.593936,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,matched (3),309
937.18005,5,"Couple household, with children",3448.3333,1,8.2325001,0,5,0,0,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),310
937.18005,6,"Couple household, with children",2311.3196,1,8.1342382,1,2,0,0,0,0,0,0,0,0,0,0,9,1,0,0,matched (3),311
937.18005,5,Three generation household,4475.3926,1,8.1957932,0,7,0,0,0,0,0,0,0,0,0,0,8,1,1,0,matched (3),312
937.18005,3,Other household types,10615.774,1,8.8719387,0,10,0,0,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),313
937.18005,4,Other household types,6029.1069,1,8.5069838,0,8,0,0,0,0,0,0,0,0,0,0,30,6,1,0,matched (3),314
937.18005,10,Three generation household,2711.125,1,7.9388685,0,3,0,0,0,0,0,0,0,0,0,0,72,14,1,0,matched (3),315
1240.4556,6,Other household types,711.83331,1,7.9593387,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,matched (3),316
1240.4556,5,"Couple household, with children",2261.8093,1,8.0632896,1,2,1,0,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),317
1240.4556,10,Three generation household,3081.0417,1,7.7373142,0,4,0,0,0,0,0,0,0,0,0,0,7,1,1,0,matched (3),318
1240.4556,7,Three generation household,3698.9287,1,8.1800241,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,matched (3),319
1240.4556,8,"Couple household, with children",2181.3318,1,8.1575375,1,2,0,0,0,0,0,0,0,0,0,0,16,3,1,0,matched (3),320
1240.4556,6,"Couple household, with children",4717.1235,1,8.1494589,0,7,0,0,0,0,0,0,0,0,0,0,40,8,0,0,matched (3),321
1240.4556,2,"Couple household, with no children",4108.4819,1,8.8586102,0,6,0,0,0,0,0,0,0,0,0,0,45,9,1,0,matched (3),322
1240.4556,5,Other household types,2688.8333,1,8.3043985,0,3,1,0,0,0,0,0,0,0,0,0,35,7,0,0,matched (3),323
1240.4556,5,Three generation household,3150.738,1,8.5247974,0,4,0,0,0,0,0,0,0,0,0,0,6,1,0,0,matched (3),324
1240.4556,7,"Couple household, with children",4063.614,1,8.4844484,0,6,0,0,0,0,0,0,0,0,0,0,45,9,0,0,matched (3),325
1240.4556,6,"Couple household, with children",1783.1051,1,8.1292162,1,1,0,0,0,0,0,0,0,0,0,0,13,2,1,0,matched (3),326
1240.4556,4,Three generation household,3307.6638,1,8.221056,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),327
1240.4556,11,"Couple household, with children",5470.4546,1,8.2790804,0,8,0,0,0,0,0,0,0,0,0,0,25,5,0,0,matched (3),328
1240.4556,5,"Couple household, with children",3968.4287,1,7.7108541,0,6,0,0,0,0,0,0,0,0,0,0,13,2,0,0,matched (3),329
1240.4556,6,"Couple household, with children",3396.1807,1,8.3112631,0,5,0,0,0,0,0,0,0,0,0,0,34,6,0,1,matched (3),330
1302.7368,2,Single parent/caregiver (<60 years),2826.0117,1,8.2059965,0,3,1,1,0,0,0,0,0,0,0,0,24,4,0,0,matched (3),331
1302.7368,2,"Couple household, with no children",3897.2322,1,8.3372993,0,6,0,1,0,0,0,0,0,0,0,0,62,12,1,0,matched (3),332
1302.7368,4,"Couple household, with children",2505.5803,1,8.5140476,0,3,0,1,0,0,0,0,0,0,0,0,40,8,1,0,matched (3),333
1302.7368,4,"Couple household, with children",5492.4106,1,8.3645601,0,8,0,1,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),334
1302.7368,4,"Couple household, with children",3446.875,1,8.007823,0,5,0,1,0,0,0,0,0,0,0,0,34,6,1,0,matched (3),335
1302.7368,6,Three generation household,2317.8074,1,7.8580351,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,matched (3),336
1302.7368,6,"Couple household, with children",1420.9425,1,7.9762497,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,matched (3),337
1302.7368,5,"Couple household, with children",2501.6667,1,8.0246,0,3,0,1,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),338
1302.7368,4,Three generation household,2776.5029,1,8.0294657,0,3,0,1,0,0,0,0,0,0,0,0,15,3,0,0,matched (3),339
1302.7368,5,"Couple household, with children",2543.5955,1,7.9094844,0,3,0,1,0,0,0,0,0,0,0,0,19,3,0,0,matched (3),340
1302.7368,6,Three generation household,4033.8889,1,8.1953182,0,6,0,1,0,0,0,0,0,0,0,0,34,6,0,0,matched (3),341
1302.7368,6,"Couple household, with children",2682.1726,1,7.8227863,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),342
1302.7368,7,"Couple household, with children",2694.762,1,7.6960707,0,3,0,1,0,0,0,0,0,0,0,0,5,1,1,0,matched (3),343
1302.7368,7,"Couple household, with children",2140.2295,1,7.7824531,1,2,0,1,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),344
1302.7368,8,"Couple household, with children",3311.5701,1,7.7661376,0,4,0,1,0,0,0,0,0,0,0,0,25,5,0,0,matched (3),345
1405.4788,9,Three generation household,1958.1348,1,7.858644,1,2,0,1,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),346
1405.4788,6,"Couple household, with children",2303.9783,1,7.6491508,1,2,0,1,0,0,0,0,0,0,0,0,22,4,1,0,matched (3),347
1405.4788,5,Other household types,1986.8214,1,8.0622187,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,matched (3),348
1405.4788,3,"Couple household, with children",2611.1309,1,8.4505415,0,3,0,1,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),349
1405.4788,2,"Couple household, with no children",54743.512,1,8.5736589,0,10,1,1,0,0,0,0,0,0,0,0,75,15,0,0,matched (3),350
1405.4788,5,Three generation household,4578.9878,1,8.4295473,0,7,0,1,0,0,0,0,0,0,0,0,65,13,1,0,matched (3),351
1405.4788,4,"Couple household, with children",6387.3066,1,8.9676485,0,8,0,1,0,0,0,0,0,0,0,0,15,3,0,0,matched (3),352
1405.4788,7,Three generation household,3670.5105,1,8.5962267,0,5,0,1,0,0,0,0,0,0,0,0,35,7,0,0,matched (3),353
1405.4788,3,"Couple household, with children",2685.5554,1,8.3247128,0,3,0,1,0,0,0,0,0,0,0,0,19,3,1,0,matched (3),354
1405.4788,6,"Couple household, with children",1533.6509,1,7.8308449,1,1,0,1,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),355
1405.4788,5,"Couple household, with children",3148.4524,1,8.1833916,0,4,0,1,0,0,0,0,0,0,0,0,17,3,0,0,matched (3),356
1405.4788,5,Other household types,3373.7976,1,8.787715,0,5,0,1,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),357
1405.4788,2,Other household types,4856.9644,1,8.5103359,0,7,0,1,0,0,0,0,0,0,0,0,60,12,1,0,matched (3),358
1405.4788,4,"Couple household, with children",6681.8008,1,8.9133139,0,9,0,1,0,0,0,0,0,0,0,0,40,8,1,1,matched (3),359
1405.4788,4,Other household types,9583.7295,1,8.4856024,0,10,1,1,0,0,0,0,0,0,0,0,18,3,0,0,matched (3),360
1046.7227,4,Three generation household,2636.5476,1,8.274559,0,3,0,0,0,0,0,0,0,0,0,0,7,1,1,0,matched (3),361
1046.7227,5,"Couple household, with children",1849.9166,1,7.710043,1,1,0,0,0,0,0,0,0,0,0,0,16,3,1,0,matched (3),362
1046.7227,4,Other household types,1869.8661,1,8.2345667,1,1,1,0,0,0,0,0,0,0,0,0,8,1,1,0,matched (3),363
1046.7227,4,"Couple household, with no children",2247.3362,1,8.0710468,1,2,0,0,0,0,0,0,0,0,0,0,55,11,0,1,matched (3),364
1046.7227,3,"Couple household, with no children",10030.556,1,8.5430765,0,10,0,0,0,0,0,0,0,0,0,0,35,7,0,0,matched (3),365
1046.7227,6,"Couple household, with children",4944.9204,1,8.7196579,0,7,0,0,0,0,0,0,0,0,0,0,21,4,1,0,matched (3),366
1046.7227,4,Three generation household,4011.905,1,8.5959368,0,6,0,0,0,0,0,0,0,0,0,0,64,12,1,0,matched (3),367
1046.7227,1,"One-person household, 18-59 years",3639.2859,1,8.3417664,0,5,1,0,0,0,0,0,0,0,0,0,52,10,1,0,matched (3),368
1046.7227,6,"Couple household, with children",2562.4602,1,7.6990042,0,3,0,0,0,0,0,0,0,0,0,0,15,3,1,0,matched (3),369
1046.7227,4,Other household types,4237.7974,1,8.0386,0,6,1,0,0,0,0,0,0,0,0,0,36,7,0,0,matched (3),370
1046.7227,5,"Couple household, with children",6277.3218,1,8.4458447,0,8,0,0,0,0,0,0,0,0,0,0,12,2,1,0,matched (3),371
1046.7227,5,Three generation household,6718.4883,1,8.6577215,0,9,0,0,0,0,0,0,0,0,0,0,63,12,0,0,matched (3),372
1046.7227,2,"Couple household, with no children",2430.5061,1,8.402565,1,2,0,0,0,0,0,0,0,0,0,0,24,4,1,0,matched (3),373
1046.7227,7,Three generation household,2859.3538,1,8.2377539,0,3,0,0,0,0,0,0,0,0,0,0,30,6,1,0,matched (3),374
1046.7227,4,Other household types,3025.2383,1,8.3402414,0,4,1,0,0,0,0,0,0,0,0,0,36,7,1,0,matched (3),375
1456.0038,2,Other household types,3011.7263,1,8.3486185,0,4,1,1,0,0,0,0,0,0,0,0,56,11,1,0,matched (3),376
1456.0038,8,Three generation household,3731.4363,1,7.9499855,0,5,0,1,0,0,0,0,0,0,0,0,31,6,0,0,matched (3),377
1456.0038,4,"Couple household, with no children",3148.3928,1,8.458478,0,4,0,1,0,0,0,0,0,0,0,0,60,12,0,0,matched (3),378
1456.0038,5,Three generation household,2812.1428,1,7.9935069,0,3,1,1,0,0,0,0,0,0,0,0,31,6,0,0,matched (3),379
1456.0038,3,"Couple household, with children",4067.46,1,8.5062351,0,6,0,1,0,0,0,0,0,0,0,0,47,9,1,0,matched (3),380
1456.0038,5,"Couple household, with children",3286.3809,1,8.1530113,0,4,0,1,0,0,0,0,0,0,0,0,50,10,1,0,matched (3),381
1456.0038,6,Other household types,3084.6328,1,8.0946875,0,4,1,1,0,0,0,0,0,0,0,0,23,4,1,0,matched (3),382
1456.0038,2,Single parent/caregiver (<60 years),5157.9463,1,8.6626434,0,7,0,1,0,0,0,0,0,0,0,0,27,5,0,0,matched (3),383
1456.0038,3,"Couple household, with children",4900.8335,1,8.6197424,0,7,0,1,0,0,0,0,0,0,0,0,36,7,0,0,matched (3),384
1456.0038,5,"Couple household, with no children",19421.43,1,8.4565363,0,10,0,1,0,0,0,0,0,0,0,0,40,8,1,1,matched (3),385
1456.0038,5,Three generation household,3741.5242,1,8.2818689,0,5,0,1,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),386
1456.0038,6,Three generation household,2776.7859,1,8.0418978,0,3,0,1,0,0,0,0,0,0,0,0,22,4,0,0,matched (3),387
1456.0038,4,Other household types,3684.0774,1,8.2876883,0,5,1,1,0,0,0,0,0,0,0,0,31,6,0,1,matched (3),388
1456.0038,4,"Couple household, with children",3767.7083,1,8.2028847,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),389
1456.0038,3,Other household types,2554.9602,1,8.505497,0,3,1,1,0,0,0,0,0,0,0,0,28,5,1,0,matched (3),390
1004.926,3,"Couple household, with children",3991.5276,1,8.7935724,0,6,0,0,0,0,0,0,0,0,0,0,40,8,1,0,matched (3),391
1004.926,4,"Couple household, with children",8278.0205,1,8.9769154,0,9,0,0,0,0,0,0,0,0,0,0,15,3,0,0,matched (3),392
1004.926,1,"One-person household, 18-59 years",207824.36,1,9.4092779,0,10,0,0,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),393
1004.926,2,"Couple household, with no children",10169.375,1,9.0442743,0,10,0,0,0,0,0,0,0,0,0,0,34,6,1,0,matched (3),394
