weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,pension,rural,disab,hhid
4190,3,"Couple household, with children",3665791.8,1.0253035,7.7331338,0,8,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,211
4190,6,Three generation household,3402183.3,1.026925,7.655386,0,8,1,0,0,0,0,0,0,0,0,69,13,1,0,1,0,212
4190,3,"Couple household, with no children",4291434.5,1.0250328,8.2124701,0,9,0,0,0,0,0,0,0,0,0,66,13,0,1,1,0,213
4981,5,"Couple household, with children",9478013,1.0551628,8.1241102,0,10,0,0,0,0,0,0,0,0,0,49,9,0,0,1,0,214
4981,5,"Couple household, with children",4833455.5,1.0551906,7.9722848,0,9,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,215
4981,3,"Couple household, with children",5748110,1.0555202,8.3027096,0,10,0,0,0,0,0,0,0,0,0,57,11,0,1,1,0,216
6110,3,"Couple household, with no children",4289924.5,1.0439452,8.0547342,0,9,0,0,0,0,0,0,0,0,0,53,10,0,0,1,0,217
6110,5,"Couple household, with children",4348172,1.0436034,7.8494763,0,9,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,218
6110,3,"Couple household, with no children",5624211.5,1.0425432,8.2750378,0,10,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,219
2945,4,"Couple household, with children",2625318.5,1.0478395,7.2511215,0,6,0,0,0,0,0,0,0,0,0,34,6,0,0,1,0,220
2945,3,Other household types,1384451.3,1.0457078,6.7887039,0,2,1,0,0,0,0,0,0,0,0,52,10,1,0,1,0,221
2945,1,"One-person household, 60+ years",3415194.5,1.045719,7.9442196,0,8,1,0,0,0,0,0,0,0,0,65,13,1,0,1,0,222
4782,6,"Couple household, with children",1965621.1,1.2818263,7.5358596,0,4,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,223
4782,6,"Couple household, with children",2799794.8,1.2809949,7.8227162,0,7,0,0,0,0,0,0,0,0,0,56,11,0,0,0,0,224
4782,7,Three generation household,14983796,1.2750783,7.7488995,0,10,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,225
4760,6,Three generation household,6480624.5,1.2537252,8.2633648,0,10,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,226
4760,2,"Couple household, with no children",9198529,1.249155,8.7206059,0,10,0,0,0,0,0,0,0,0,0,67,13,0,1,0,0,227
4760,3,Other household types,16007207,1.2480516,9.3362703,0,10,0,0,0,0,0,0,0,0,0,59,11,0,0,0,0,228
5289,3,"Couple household, with no children",4873271,1.2947278,8.5916243,0,9,1,0,0,0,0,0,0,0,0,55,11,1,1,0,0,229
5289,3,Other household types,5237398,1.2956839,8.3105183,0,10,1,0,0,0,0,0,0,0,0,67,13,1,1,0,0,230
5289,4,"Couple household, with children",5793659.5,1.2962183,8.583477,0,10,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,231
4190,6,Three generation household,3009039.8,1.0268624,7.7355766,0,7,0,0,0,0,0,0,0,0,0,39,7,0,0,1,0,232
4190,6,Three generation household,1924601.1,1.0244584,7.7976832,0,4,1,0,0,0,0,0,0,0,0,63,12,1,0,1,0,233
4190,3,"Couple household, with no children",1939652.9,1.0271976,7.7964811,0,4,1,0,0,0,0,0,0,0,0,62,12,1,0,1,0,234
3670,12,Three generation household,1857828.1,1.05593,7.0605807,0,4,0,0,0,0,0,0,0,0,0,56,11,0,0,1,0,235
3670,4,"Couple household, with children",3604521.5,1.0555383,8.1279964,0,8,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,236
3670,5,"Couple household, with children",3829057.8,1.0546225,8.1374836,0,8,0,0,0,0,0,0,0,0,0,37,7,0,0,1,0,237
4214,4,"Couple household, with children",3467514.8,1.0400549,7.7447214,0,8,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,238
4214,4,"Couple household, with children",3329123,1.0465351,7.5306368,0,8,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,239
4214,3,"Couple household, with no children",3214780.3,1.0421818,8.109231,0,8,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,240
2988,5,Three generation household,4142177.8,1.281317,8.3488903,0,9,1,0,0,0,0,0,0,0,0,69,13,1,1,0,0,241
2988,6,Three generation household,6121601,1.2798612,8.654048,0,10,1,0,0,0,0,0,0,0,0,66,13,1,1,0,0,242
2988,3,"Couple household, with no children",5126689,1.2829431,8.6278515,0,9,1,0,0,0,0,0,0,0,0,56,11,1,1,0,0,243
4760,5,Three generation household,1782270.9,1.2571675,7.9597054,0,4,1,0,0,0,0,0,0,0,0,68,13,1,1,0,0,244
4760,3,Other household types,4799376,1.2637039,8.3793144,0,9,0,0,0,0,0,0,0,0,0,77,15,0,1,0,0,245
4760,5,Three generation household,3604565.5,1.2484754,8.5206003,0,8,1,0,0,0,0,0,0,0,0,68,13,1,1,0,1,246
5144,3,"Couple household, with children",4672894.5,1.2950715,8.5224037,0,9,1,0,0,0,0,0,0,0,0,50,10,1,0,0,0,247
5144,1,"One-person household, 18-59 years",6398022,1.2933629,8.7737322,0,10,1,0,0,0,0,0,0,0,0,56,11,1,0,0,0,248
5144,2,"Couple household, with no children",4498017,1.2931126,8.2769909,0,9,0,0,0,0,0,0,0,0,0,76,15,0,0,0,0,249
4862,4,"Couple household, with children",2757963,1.2831577,8.0095987,0,7,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,250
4862,1,"One-person household, 60+ years",9262081,1.2792945,8.5820208,0,10,1,0,0,0,0,0,0,0,0,76,15,1,0,0,0,251
4862,4,"Couple household, with no children",3865120.3,1.280782,8.334775,0,8,0,0,0,0,0,0,0,0,0,53,10,0,0,0,0,252
4760,2,"Couple household, with no children",3580323.5,1.2817012,8.1073895,0,8,0,0,0,0,0,0,0,0,0,64,12,0,0,0,0,253
4760,5,Three generation household,2837629.3,1.2811532,8.1448469,0,7,0,0,0,0,0,0,0,0,0,61,12,0,0,0,0,254
4760,4,"Couple household, with children",3149503.8,1.2814326,7.9313741,0,7,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,255
4760,5,Three generation household,2017679.4,1.2620468,8.1743813,0,4,1,0,0,0,0,0,0,0,0,64,12,1,1,0,0,256
4760,6,"Couple household, with children",7699991.5,1.2551035,8.871995,0,10,0,0,0,0,0,0,0,0,0,53,10,0,1,0,0,257
4760,5,Three generation household,2521866.5,1.2634778,8.2035494,0,6,0,0,0,0,0,0,0,0,0,63,12,0,1,0,0,258
3279,3,"Couple household, with no children",2736127.8,1.0580404,7.5904636,0,7,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,259
3279,2,"Couple household, with no children",975068.88,1.0595675,6.8894663,0,1,0,1,143041.61,0,0,0,0,0,0,89,16,0,0,1,0,260
3279,7,Three generation household,2380746.8,1.0579442,7.610631,0,6,0,0,0,0,0,0,0,0,0,60,12,0,0,1,0,261
3682,3,Single parent/caregiver (<60 years),3271467.8,1.0432925,8.1091595,0,8,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,262
3682,5,Three generation household,1530119.8,1.047287,7.332624,0,3,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,263
3682,4,"Couple household, with children",1963391.3,1.0464483,7.5679502,0,4,0,0,0,0,0,0,0,0,0,37,7,0,0,1,0,264
3399,3,"Couple household, with no children",2713683,1.0452201,7.8144126,0,6,0,0,0,0,0,0,0,0,0,60,12,0,0,1,1,265
3399,5,"Couple household, with children",1692007.8,1.0470119,7.5951281,0,3,0,0,0,0,0,0,0,0,0,46,9,0,0,1,0,266
3399,5,"Couple household, with no children",3657955,1.043151,7.8105135,0,8,0,0,0,0,0,0,0,0,0,49,9,0,0,1,0,267
4190,6,"Couple household, with children",2164305,1.0268718,7.5925369,0,5,0,0,0,0,0,0,0,0,0,42,8,0,0,1,0,268
4190,6,"Couple household, with children",1251377.9,1.0284231,7.1392455,0,2,0,0,0,0,0,0,0,0,0,57,11,0,0,1,0,269
4190,5,"Couple household, with children",1562174.3,1.0265734,7.1263523,0,3,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,270
4609,2,"Couple household, with no children",3515701.3,1.0570689,8.0508194,0,8,0,0,0,0,0,0,0,0,0,53,10,0,0,1,0,271
4609,4,"Couple household, with children",2801539.8,1.0565612,7.844842,0,7,0,0,0,0,0,0,0,0,0,35,7,0,0,1,0,272
4609,2,"Couple household, with no children",4469067,1.0570645,8.0148373,0,9,0,0,0,0,0,0,0,0,0,58,11,0,0,1,0,273
4296,2,"Couple household, with no children",3450525.5,1.0480254,8.2216864,0,8,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,274
4296,2,Other household types,3404612.5,1.0488366,8.2322054,0,8,1,0,0,0,0,0,0,0,0,54,10,1,0,1,0,275
4296,4,"Couple household, with no children",2228746.3,1.0496756,7.8173437,0,5,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,276
2466,2,"Couple household, with no children",3018016.3,1.0476416,7.9388409,0,7,0,0,0,0,0,0,0,0,0,62,12,0,0,1,1,277
2466,7,Three generation household,2313757.5,1.0438554,7.302103,0,5,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,278
2466,5,Three generation household,1343442.9,1.0475179,7.4072199,0,2,0,0,0,0,0,0,0,0,0,35,7,0,0,1,0,279
4190,4,"Couple household, with children",3682663.3,1.0275162,7.9727855,0,8,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,280
4190,5,Three generation household,1378899.4,1.0313734,7.1002464,0,2,1,0,0,0,0,0,0,0,0,46,9,1,0,1,0,281
4190,3,"Couple household, with no children",3330501.8,1.0274504,8.1371431,0,8,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,282
4332,4,"Couple household, with children",2003437.6,1.0587791,7.7232447,0,4,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,283
4332,4,"Couple household, with no children",4439326.5,1.0578374,8.2337513,0,9,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,284
4332,6,"Couple household, with children",2020072.1,1.0584705,7.5393481,0,4,0,0,0,0,0,0,0,0,0,37,7,0,0,1,0,285
5377,3,"Couple household, with no children",2652808.5,1.0465851,7.980433,0,6,0,0,0,0,0,0,0,0,0,58,11,0,0,1,0,286
5377,3,"Couple household, with no children",3274151,1.046522,8.0691471,0,8,0,0,0,0,0,0,0,0,0,60,12,0,0,1,0,287
5377,2,"Couple household, with no children",3425744,1.046833,8.1052418,0,8,0,0,0,0,0,0,0,0,0,59,11,0,0,1,0,288
5327,3,Other household types,2445543.8,1.0460582,7.7039242,0,6,0,1,31381.746,0,0,0,0,0,0,88,16,0,0,1,0,289
5327,6,"Couple household, with children",2139525.8,1.0431824,7.6475945,0,5,0,0,0,0,0,0,0,0,0,53,10,0,0,1,0,290
5327,3,"Couple household, with no children",2801126.8,1.0434636,7.8255081,0,7,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,291
4190,6,"Couple household, with children",1962054.8,1.0251271,7.5204101,0,4,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,292
4190,6,Three generation household,1063564.3,1.0337621,7.0592666,0,2,0,0,0,0,0,0,0,0,0,65,13,0,0,1,0,293
4190,5,Other household types,1588121.1,1.0230813,7.4865165,0,3,1,0,0,0,0,0,0,0,0,58,11,1,0,1,0,294
3795,8,Three generation household,2060012.5,1.0560188,7.6006346,0,5,0,0,0,0,0,0,0,0,0,70,14,0,0,1,0,295
3795,1,"One-person household, 18-59 years",4538128.5,1.0541674,7.9921179,0,9,1,0,0,0,0,0,0,0,0,42,8,1,0,1,0,296
3795,3,"Couple household, with children",2403840,1.0564934,8.0700665,0,6,0,0,0,0,0,0,0,0,0,39,7,0,0,1,0,297
4190,5,Three generation household,3103673,1.0420977,8.1328945,0,7,1,0,0,0,0,0,0,0,0,43,8,1,0,1,0,298
4190,7,"Couple household, with children",1799680,1.0441629,7.0999064,0,4,0,0,0,0,0,0,0,0,0,58,11,0,0,1,0,299
4190,5,Other household types,2893227.5,1.0436767,7.9309149,0,7,0,0,0,0,0,0,0,0,0,59,11,0,0,1,0,300
3892,4,Three generation household,2906248.8,1.04501,8.1090994,0,7,1,0,0,0,0,0,0,0,0,63,12,1,0,1,0,301
3892,2,Other household types,4087168,1.0421665,8.2475405,0,9,1,0,0,0,0,0,0,0,0,42,8,1,0,1,0,302
3892,5,"Couple household, with children",3037454,1.0443279,7.8137994,0,7,0,0,0,0,0,0,0,0,0,40,8,0,0,1,0,303
4190,3,"Couple household, with no children",8853743,1.024732,8.3032017,0,10,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,304
4190,3,"Couple household, with no children",3546928,1.024472,8.0330448,0,8,0,0,0,0,0,0,0,0,0,53,10,0,0,1,1,305
4190,4,Other household types,9439428,1.0155154,8.3136368,0,10,0,0,0,0,0,0,0,0,0,58,11,0,0,1,0,306
3805,2,"Couple household, with no children",9913698,1.0525972,8.7334757,0,10,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,307
3805,5,"Couple household, with no children",8925283,1.0539428,8.4088459,0,10,0,0,0,0,0,0,0,0,0,53,10,0,0,1,0,308
3805,2,"Couple household, with no children",4869840,1.0530732,8.2297964,0,9,0,0,0,0,0,0,0,0,0,72,14,0,0,1,0,309
4424,1,"One-person household, 60+ years",3279822.5,1.0416883,7.6293507,0,8,1,0,0,0,0,0,0,0,0,68,13,1,0,1,0,310
4424,3,"Couple household, with children",2016480.5,1.0474211,7.9811716,0,4,0,0,0,0,0,0,0,0,0,34,6,0,0,1,0,311
4424,4,"Couple household, with children",1477877.4,1.0424763,7.2206197,0,3,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,312
6196,4,"Couple household, with children",1485605.9,1.2842485,8.1251202,0,3,0,0,0,0,0,0,0,0,0,44,8,0,0,0,0,313
6196,6,"Couple household, with children",2386607.3,1.2816064,8.199276,0,6,0,0,0,0,0,0,0,0,0,44,8,0,0,0,0,314
6196,4,"Couple household, with children",1345385.6,1.2829665,7.3366232,0,2,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,315
4190,3,"Couple household, with no children",2245266.3,1.0141213,7.9050789,0,5,0,0,0,0,0,0,0,0,0,48,9,0,0,1,0,316
4190,4,"Couple household, with children",1459126.4,1.0303181,7.2010531,0,3,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,317
4190,4,"Couple household, with children",1935315,1.0182458,7.9575224,0,4,0,0,0,0,0,0,0,0,0,34,6,0,0,1,0,318
4829,4,"Couple household, with children",3638630.8,1.0556397,8.2972288,0,8,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,319
4829,2,Single parent/caregiver (<60 years),6978676.5,1.0532556,7.7216268,0,10,0,0,0,0,0,0,0,0,0,37,7,0,0,1,0,320
4829,5,Three generation household,1464479.1,1.0588802,7.6982532,0,3,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,321
4190,3,"Couple household, with no children",2550356.8,1.0442768,8.1195278,0,6,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,322
4190,4,"Couple household, with no children",8590995,1.0403624,8.7184162,0,10,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,323
4190,6,Three generation household,1365863.8,1.0476521,7.3459196,0,2,1,0,0,0,0,0,0,0,0,86,16,1,0,1,1,324
6181,4,"Couple household, with children",2797171.8,1.0462434,7.4196815,0,7,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,325
6181,2,"Couple household, with no children",15978044,1.0435222,8.9296732,0,10,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,326
6181,4,"Couple household, with no children",6215295.5,1.0433829,8.0815792,0,10,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,327
4190,6,"Couple household, with children",2908670.8,1.0253837,7.8153491,0,7,1,0,0,0,0,0,0,0,0,52,10,1,0,1,0,328
4190,4,Three generation household,2299281,1.0222847,8.0575094,0,5,1,0,0,0,0,0,0,0,0,75,15,1,0,1,0,329
4190,4,"Couple household, with children",4215254,1.0264089,7.5243726,0,9,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,330
6525,4,"Couple household, with children",2761181.8,1.0565804,7.748446,0,7,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,331
6525,2,Other household types,4099422.8,1.0577205,7.9883828,0,9,1,0,0,0,0,0,0,0,0,64,12,1,0,1,1,332
6525,5,Other household types,2712549.8,1.0562582,7.7159777,0,6,0,0,0,0,0,0,0,0,0,28,5,0,0,1,0,333
3463,5,"Couple household, with children",3086103.5,1.0470843,7.6445436,0,7,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,334
3463,6,Three generation household,1717023.5,1.0472147,7.5172167,0,3,1,1,7854.1108,0,0,0,0,0,0,51,10,1,0,1,0,335
3463,2,Single parent/caregiver (<60 years),5306252,1.0450264,8.0454073,0,10,1,0,0,0,0,0,0,0,0,53,10,1,0,1,0,336
3583,3,"Couple household, with no children",3684273.8,1.2776698,8.6304626,0,8,0,0,0,0,0,0,0,0,0,53,10,0,0,0,0,337
3583,1,"One-person household, 60+ years",3473477.8,1.2814761,8.4413853,0,8,0,0,0,0,0,0,0,0,0,74,14,0,0,0,0,338
3583,4,"Couple household, with no children",2789504.3,1.2801648,8.6632767,0,7,0,0,0,0,0,0,0,0,0,52,10,0,1,0,0,339
4190,7,Three generation household,1424843.6,1.0235808,7.1394782,0,2,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,340
4190,5,"Couple household, with children",1855258.3,1.0283228,7.4860539,0,4,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,341
4190,5,"Couple household, with no children",3358112.5,1.0226549,7.9998708,0,8,0,0,0,0,0,0,0,0,0,47,9,0,0,1,0,342
4206,5,Three generation household,1561016,1.0563711,7.431447,0,3,1,0,0,0,0,0,0,0,0,68,13,1,0,1,1,343
4206,4,"Couple household, with children",2381337.5,1.0574217,7.8520274,0,6,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,344
4206,4,"Couple household, with no children",2418764.5,1.055089,8.3118029,0,6,0,0,0,0,0,0,0,0,0,53,10,0,1,1,0,345
3903,6,"Couple household, with children",2000923.8,1.0466491,7.619884,0,4,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,346
3903,4,Other household types,965107,1.0492998,6.9676175,1,1,1,0,0,0,0,0,0,0,0,50,10,1,0,1,0,347
3903,2,"Couple household, with no children",3145464.5,1.0443878,8.3085632,0,7,0,0,0,0,0,0,0,0,0,76,15,0,1,1,0,348
4210,5,Other household types,7543415.5,1.0413049,8.7932682,0,10,1,0,0,0,0,0,0,0,0,54,10,1,0,1,0,349
4210,6,"Couple household, with children",1728689.5,1.0485609,7.4132886,0,4,0,0,0,0,0,0,0,0,0,58,11,0,0,1,0,350
4210,5,Three generation household,1325202.3,1.0470372,7.0178556,0,2,1,0,0,0,0,0,0,0,0,71,14,1,0,1,0,351
4190,6,Three generation household,2751818,1.0230222,7.7443027,0,7,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,352
4190,5,"Couple household, with no children",1820373,1.0263697,7.8479328,0,4,1,0,0,0,0,0,0,0,0,51,10,1,0,1,0,353
4190,2,"Couple household, with no children",1331950.4,1.0330776,7.4693265,0,2,0,1,209198.22,0,0,0,0,0,0,66,13,0,0,1,0,354
4746,1,"One-person household, 60+ years",8260247,1.0535425,8.43332,0,10,1,0,0,0,0,0,0,0,0,65,13,1,1,1,0,355
4746,1,"One-person household, 60+ years",1725505,1.0567709,7.4723864,0,4,1,0,0,0,0,0,0,0,0,64,12,1,0,1,0,356
4746,1,"One-person household, 60+ years",2866963,1.0573103,7.8871231,0,7,1,0,0,0,0,0,0,0,0,60,12,1,0,1,1,357
4991,5,Three generation household,1706842.1,1.0451919,7.6695571,0,3,1,1,11288.072,0,0,0,0,0,0,87,16,1,0,1,0,358
4991,6,"Couple household, with children",3766675.5,1.0469331,8.036912,0,8,0,0,0,0,0,0,0,0,0,47,9,0,0,1,0,359
4991,3,"Couple household, with children",1913039.5,1.0469564,7.97932,0,4,0,0,0,0,0,0,0,0,0,23,4,0,0,1,0,360
5476,3,"Couple household, with children",5582612,1.0422708,8.4547167,0,10,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,361
5476,3,"Couple household, with no children",2613602.3,1.0467478,7.9612818,0,6,0,0,0,0,0,0,0,0,0,51,10,0,0,1,1,362
5476,1,"One-person household, 18-59 years",2041382.5,1.0467333,7.7293301,0,5,1,0,0,0,0,0,0,0,0,58,11,1,0,1,0,363
4190,6,Three generation household,3228524.5,1.02551,7.9153285,0,8,0,0,0,0,0,0,0,0,0,60,12,0,0,1,0,364
4190,4,"Couple household, with children",2445412,1.0265913,7.9510269,0,6,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,365
4190,5,"Couple household, with children",1333263.3,1.0322996,7.5735312,0,2,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,366
4287,5,"Couple household, with children",1697204.8,1.0568345,7.1766472,0,3,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,367
4287,4,"Couple household, with children",2173140,1.0552605,7.6579337,0,5,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,368
4287,7,Three generation household,2147353.3,1.056221,7.7507544,0,5,0,0,0,0,0,0,0,0,0,40,8,0,0,1,0,369
5261,3,"Couple household, with children",2304945.3,1.0469029,7.810544,0,5,1,0,0,0,0,0,0,0,0,42,8,1,0,1,0,370
5261,2,"Couple household, with no children",2066455.8,1.0431392,7.2901926,0,5,0,0,0,0,0,0,0,0,0,70,14,0,0,1,0,371
5261,4,"Couple household, with children",2336627.8,1.04607,7.2403388,0,5,0,0,0,0,0,0,0,0,0,26,5,0,0,1,0,372
7343,5,"Couple household, with children",1486603.9,1.044319,7.59554,0,3,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,373
7343,4,"Couple household, with children",1772844.4,1.0439068,7.822248,0,4,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,374
7343,4,"Couple household, with children",3451386.8,1.0434057,7.8217397,0,8,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,375
4190,3,"Couple household, with children",2482388,1.0216622,7.8924556,0,6,0,0,0,0,0,0,0,0,0,47,9,0,0,1,0,376
4190,2,"Couple household, with no children",2142384.5,1.0253863,7.7063437,0,5,0,0,0,0,0,0,0,0,0,53,10,0,0,1,0,377
4190,4,"Couple household, with children",1355644.1,1.0231615,7.5570893,0,2,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,378
5827,3,"Couple household, with no children",2557746.8,1.0563091,7.5117269,0,6,0,0,0,0,0,0,0,0,0,58,11,0,0,1,0,379
5827,4,"Couple household, with no children",4049253.3,1.0540752,8.3140583,0,9,1,0,0,0,0,0,0,0,0,58,11,1,0,1,0,380
5827,4,"Couple household, with children",3344227.3,1.059435,7.6334548,0,8,0,0,0,0,0,0,0,0,0,35,7,0,0,1,0,381
5536,4,"Couple household, with children",1582540.6,1.0449826,7.3167,0,3,0,0,0,0,0,0,0,0,0,46,9,0,0,1,0,382
5536,4,"Couple household, with no children",3241581,1.0481333,8.0348921,0,8,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,383
5536,2,"Couple household, with no children",2264639.3,1.0429237,7.2371941,0,5,0,0,0,0,0,0,0,0,0,74,14,0,0,1,0,384
4337,3,Skipped generation,1657787.3,1.0438824,7.5757818,0,3,0,0,0,0,0,0,0,0,0,64,12,0,0,1,0,385
4337,5,Other household types,4353132,1.0482376,7.574389,0,9,0,1,11320.966,0,0,0,0,0,0,87,16,0,0,1,1,386
4337,6,Three generation household,2386438,1.0456351,7.7636962,0,6,0,0,0,0,0,0,0,0,0,78,15,0,0,1,0,387
4190,1,"One-person household, 60+ years",3132723,1.0233966,7.5372972,0,7,1,0,0,0,0,0,0,0,0,70,14,1,0,1,0,388
4190,3,Skipped generation,2692894.3,1.0232641,6.9714322,0,6,1,0,0,0,0,0,0,0,0,61,12,1,0,1,1,389
4190,5,Three generation household,2501491.8,1.0200493,7.6970487,0,6,0,0,0,0,0,0,0,0,0,40,8,0,0,1,0,390
3547,5,"Couple household, with children",1528195.8,1.0578092,7.3870096,0,3,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,391
3547,4,"Couple household, with children",1567292,1.0559412,7.3681493,0,3,0,0,0,0,0,0,0,0,0,40,8,0,0,1,0,392
3547,5,"Couple household, with children",2216040.8,1.0575695,7.4955697,0,5,0,0,0,0,0,0,0,0,0,30,6,0,0,1,0,393
4631,2,"Couple household, with no children",1595190.1,1.046259,7.5189724,0,3,0,0,0,0,0,0,0,0,0,66,13,0,0,1,0,394
4631,4,"Couple household, with children",3390505.8,1.0493758,8.0543184,0,8,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,395
4631,6,"Couple household, with children",2218598.5,1.0447108,7.1477914,0,5,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,396
1854,3,"Couple household, with no children",2300856.8,1.0461552,8.0986509,0,5,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,397
1854,1,"One-person household, 18-59 years",3431422.8,1.0433691,8.5435534,0,8,1,0,0,0,0,0,0,0,0,52,10,1,0,1,0,398
1854,5,"Couple household, with children",7653364,1.0392244,8.0395546,0,10,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,399
4190,2,"Couple household, with no children",707408.75,1.038677,6.9681921,1,1,0,0,0,0,0,0,0,0,0,58,11,0,0,1,0,400
4190,4,"Couple household, with no children",1330563.8,1.0222489,7.7399092,0,2,0,0,0,0,0,0,0,0,0,53,10,0,0,1,0,401
4190,3,"Couple household, with no children",1219408.6,1.0281407,7.6955929,0,2,0,1,30844.221,0,0,0,0,0,0,61,12,0,0,1,0,402
4605,4,"Couple household, with children",1607296.4,1.0588044,7.3253589,0,3,0,0,0,0,0,0,0,0,0,34,6,0,0,1,1,403
4605,4,"Couple household, with children",764170.56,1.0574124,6.6401429,1,1,0,0,0,0,0,0,0,0,0,40,8,0,0,1,0,404
4605,2,"Couple household, with no children",1703945.9,1.0589544,7.7878728,0,3,0,0,0,0,0,0,0,0,0,63,12,0,1,1,1,405
4705,3,"Couple household, with no children",1046005.6,1.2873299,7.7087536,0,1,0,0,0,0,0,0,0,0,0,71,14,0,0,0,0,406
4705,1,"One-person household, 60+ years",3264100.8,1.2842208,8.7183599,0,8,1,0,0,0,0,0,0,0,0,61,12,1,1,0,1,407
4705,5,Three generation household,2121044.8,1.2900542,8.077817,0,5,1,0,0,0,0,0,0,0,0,68,13,1,0,0,0,408
7904,7,Three generation household,1030160.6,1.0453157,7.3931584,0,1,0,0,0,0,0,0,0,0,0,40,8,0,0,1,0,409
7904,4,"Couple household, with children",2905435.8,1.0439205,7.9280634,0,7,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,410
7904,1,"One-person household, 60+ years",5494724,1.0385768,8.102788,0,10,1,0,0,0,0,0,0,0,0,73,14,1,0,1,0,411
4190,4,"Couple household, with children",1732529.1,1.024605,7.947917,0,4,0,0,0,0,0,0,0,0,0,34,6,0,0,1,0,412
4190,4,"Couple household, with children",1474315,1.02907,7.3529143,0,3,0,0,0,0,0,0,0,0,0,37,7,0,0,1,0,413
4190,2,"Couple household, with no children",1838485.8,1.0262016,8.0683279,0,4,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,414
4242,2,"Couple household, with no children",2610047.8,1.0550795,8.291975,0,6,1,0,0,0,0,0,0,0,0,57,11,1,1,1,0,415
