hhid,rural,female_head,weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,current_B,value_B,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,age,age5yrs,sex,disab,pension
15130054,1,0,146.7469,4,Three generation household,191509,.90962815,12.824831,1,1,0,0,0,0,0,0,0,0,18,3,1,0,0
15130061,1,0,146.7469,9,"Couple household, with children",95674.148,.90962815,12.262475,1,1,0,0,0,0,0,0,0,0,52,10,0,0,0
15130061,1,0,146.7469,9,"Couple household, with children",95674.148,.90962815,12.262475,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0
15130061,1,0,146.7469,9,"Couple household, with children",95674.148,.90962815,12.262475,1,1,0,0,0,0,0,0,0,0,18,3,0,0,0
15130061,1,0,146.7469,9,"Couple household, with children",95674.148,.90962815,12.262475,1,1,0,0,0,0,0,0,0,0,47,9,1,0,0
15130061,1,0,146.7469,9,"Couple household, with children",95674.148,.90962815,12.262475,1,1,0,0,0,0,0,0,0,0,14,2,0,0,0
15130061,1,0,146.7469,9,"Couple household, with children",95674.148,.90962815,12.262475,1,1,0,0,0,0,0,0,0,0,23,4,0,0,0
15130061,1,0,146.7469,9,"Couple household, with children",95674.148,.90962815,12.262475,1,1,0,0,0,0,0,0,0,0,16,3,0,0,0
15130061,1,0,146.7469,9,"Couple household, with children",95674.148,.90962815,12.262475,1,1,0,0,0,0,0,0,0,0,11,2,1,0,0
15130076,1,0,146.7469,6,"Couple household, with children",133564.73,.90962815,12.549725,1,1,0,0,0,0,0,0,0,0,23,4,1,0,0
15130076,1,0,146.7469,6,"Couple household, with children",133564.73,.90962815,12.549725,1,1,0,0,0,0,0,0,0,0,28,5,1,0,0
15130076,1,0,146.7469,6,"Couple household, with children",133564.73,.90962815,12.549725,1,1,0,0,0,0,0,0,0,0,15,3,0,0,0
15130076,1,0,146.7469,6,"Couple household, with children",133564.73,.90962815,12.549725,1,1,0,0,0,0,0,0,0,0,12,2,1,0,0
15130076,1,0,146.7469,6,"Couple household, with children",133564.73,.90962815,12.549725,1,1,0,0,0,0,0,0,0,0,38,7,1,0,0
15130083,1,0,146.7469,6,"Couple household, with children",147402.14,.90962815,12.538382,1,1,0,0,0,0,0,0,0,0,54,10,0,0,0
15130083,1,0,146.7469,6,"Couple household, with children",147402.14,.90962815,12.538382,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15130083,1,0,146.7469,6,"Couple household, with children",147402.14,.90962815,12.538382,1,1,0,0,0,0,0,0,0,0,33,6,0,0,0
15130083,1,0,146.7469,6,"Couple household, with children",147402.14,.90962815,12.538382,1,1,0,0,0,0,0,0,0,0,54,10,1,0,0
15130083,1,0,146.7469,6,"Couple household, with children",147402.14,.90962815,12.538382,1,1,0,0,0,0,0,0,0,0,31,6,1,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,57,11,1,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,37,7,1,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,26,5,1,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,26,5,1,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,9,1,1,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,12,2,1,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,12,2,0,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,12,2,0,0,0
15130105,1,0,146.7469,11,Three generation household,80413.313,.90962815,12.068407,1,1,0,0,0,0,0,0,0,0,82,16,0,0,0
15130112,1,0,146.7469,5,"Couple household, with children",182530.52,.90962815,12.902194,1,1,0,0,0,0,0,0,0,0,55,11,1,0,0
15130112,1,0,146.7469,5,"Couple household, with children",182530.52,.90962815,12.902194,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0
15130112,1,0,146.7469,5,"Couple household, with children",182530.52,.90962815,12.902194,1,1,0,0,0,0,0,0,0,0,33,6,0,0,0
15130112,1,0,146.7469,5,"Couple household, with children",182530.52,.90962815,12.902194,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0
15140079,0,0,167.0713,5,"Couple household, with children",630701.69,.92553401,13.401952,0,7,0,0,0,0,0,0,0,0,8,1,1,0,0
15140079,0,0,167.0713,5,"Couple household, with children",630701.69,.92553401,13.401952,0,7,0,0,0,0,0,0,0,0,14,2,1,0,0
15140079,0,0,167.0713,5,"Couple household, with children",630701.69,.92553401,13.401952,0,7,0,0,0,0,0,0,0,0,43,8,0,0,0
15140079,0,0,167.0713,5,"Couple household, with children",630701.69,.92553401,13.401952,0,7,0,0,0,0,0,0,0,0,17,3,1,0,0
15140134,0,0,167.0713,7,Three generation household,797383.31,.92553401,13.15425,0,8,0,0,0,0,0,0,0,0,38,7,0,0,0
15140134,0,0,167.0713,7,Three generation household,797383.31,.92553401,13.15425,0,8,0,0,0,0,0,0,0,0,7,1,1,0,0
15140134,0,0,167.0713,7,Three generation household,797383.31,.92553401,13.15425,0,8,0,0,0,0,0,0,0,0,88,16,1,0,0
15140134,0,0,167.0713,7,Three generation household,797383.31,.92553401,13.15425,0,8,0,0,0,0,0,0,0,0,28,5,1,0,0
15140134,0,0,167.0713,7,Three generation household,797383.31,.92553401,13.15425,0,8,0,0,0,0,0,0,0,0,92,16,0,0,0
15140134,0,0,167.0713,7,Three generation household,797383.31,.92553401,13.15425,0,8,0,0,0,0,0,0,0,0,10,2,0,0,0
15140161,0,0,167.0713,4,"Couple household, with children",1232259.9,.92553401,13.758306,0,9,0,0,0,0,0,0,0,0,35,7,1,0,0
15140161,0,0,167.0713,4,"Couple household, with children",1232259.9,.92553401,13.758306,0,9,0,0,0,0,0,0,0,0,18,3,1,0,0
15140161,0,0,167.0713,4,"Couple household, with children",1232259.9,.92553401,13.758306,0,9,0,0,0,0,0,0,0,0,15,3,0,0,0
15140189,0,0,167.0713,6,"Couple household, with children",437984.19,.92553401,12.875123,0,4,0,0,0,0,0,0,0,0,8,1,1,0,0
15140189,0,0,167.0713,6,"Couple household, with children",437984.19,.92553401,12.875123,0,4,0,0,0,0,0,0,0,0,48,9,1,0,0
15140189,0,0,167.0713,6,"Couple household, with children",437984.19,.92553401,12.875123,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0
15140189,0,0,167.0713,6,"Couple household, with children",437984.19,.92553401,12.875123,0,4,0,0,0,0,0,0,0,0,25,5,1,0,0
15140189,0,0,167.0713,6,"Couple household, with children",437984.19,.92553401,12.875123,0,4,0,0,0,0,0,0,0,0,14,2,0,0,0
15140216,0,0,167.0713,3,"Couple household, with children",2768009,.92553401,13.924264,0,10,0,0,0,0,0,0,0,0,32,6,1,0,0
15140216,0,0,167.0713,3,"Couple household, with children",2768009,.92553401,13.924264,0,10,0,0,0,0,0,0,0,0,7,1,0,0,0
15140244,0,0,167.0713,8,"Couple household, with children",1577728.1,.92553401,13.753338,0,10,0,0,0,0,0,0,0,0,26,5,0,0,0
15140244,0,0,167.0713,8,"Couple household, with children",1577728.1,.92553401,13.753338,0,10,0,0,0,0,0,0,0,0,19,3,0,0,0
15140244,0,0,167.0713,8,"Couple household, with children",1577728.1,.92553401,13.753338,0,10,0,0,0,0,0,0,0,0,51,10,0,0,0
15140244,0,0,167.0713,8,"Couple household, with children",1577728.1,.92553401,13.753338,0,10,0,0,0,0,0,0,0,0,12,2,0,0,0
15140244,0,0,167.0713,8,"Couple household, with children",1577728.1,.92553401,13.753338,0,10,0,0,0,0,0,0,0,0,23,4,1,0,0
15140244,0,0,167.0713,8,"Couple household, with children",1577728.1,.92553401,13.753338,0,10,0,0,0,0,0,0,0,0,18,3,1,0,0
15140244,0,0,167.0713,8,"Couple household, with children",1577728.1,.92553401,13.753338,0,10,0,0,0,0,0,0,0,0,48,9,1,0,0
15140299,0,0,167.0713,5,"Couple household, with children",1355419.5,.92553401,13.704574,0,10,0,0,0,0,0,0,0,0,6,1,1,0,0
15140299,0,0,167.0713,5,"Couple household, with children",1355419.5,.92553401,13.704574,0,10,0,0,0,0,0,0,0,0,33,6,0,0,0
15140299,0,0,167.0713,5,"Couple household, with children",1355419.5,.92553401,13.704574,0,10,0,0,0,0,0,0,0,0,35,7,0,0,0
15140299,0,0,167.0713,5,"Couple household, with children",1355419.5,.92553401,13.704574,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0
15140409,0,0,167.0713,6,"Couple household, with children",512142.75,.92553401,13.172759,0,5,0,0,0,0,0,0,0,0,6,1,0,0,0
15140409,0,0,167.0713,6,"Couple household, with children",512142.75,.92553401,13.172759,0,5,0,0,0,0,0,0,0,0,9,1,0,0,0
15140409,0,0,167.0713,6,"Couple household, with children",512142.75,.92553401,13.172759,0,5,0,0,0,0,0,0,0,0,12,2,0,0,0
15140409,0,0,167.0713,6,"Couple household, with children",512142.75,.92553401,13.172759,0,5,0,0,0,0,0,0,0,0,35,7,1,0,0
15140409,0,0,167.0713,6,"Couple household, with children",512142.75,.92553401,13.172759,0,5,0,0,0,0,0,0,0,0,36,7,0,0,0
15150026,0,0,117.19406,5,"Couple household, with children",1399010.8,.93957233,13.68688,0,10,0,0,0,0,0,0,0,0,18,3,0,0,0
15150026,0,0,117.19406,5,"Couple household, with children",1399010.8,.93957233,13.68688,0,10,0,0,0,0,0,0,0,0,13,2,0,0,0
15150026,0,0,117.19406,5,"Couple household, with children",1399010.8,.93957233,13.68688,0,10,0,0,0,0,0,0,0,0,40,8,1,0,0
15150026,0,0,117.19406,5,"Couple household, with children",1399010.8,.93957233,13.68688,0,10,0,0,0,0,0,0,0,0,22,4,1,0,0
15150054,0,1,117.19406,5,Three generation household,696577.25,.93957233,13.386455,0,7,0,0,0,0,0,0,0,0,78,15,1,0,0
15150054,0,1,117.19406,5,Three generation household,696577.25,.93957233,13.386455,0,7,0,0,0,0,0,0,0,0,6,1,1,0,0
15150054,0,1,117.19406,5,Three generation household,696577.25,.93957233,13.386455,0,7,0,0,0,0,0,0,0,0,31,6,1,0,0
15150054,0,1,117.19406,5,Three generation household,696577.25,.93957233,13.386455,0,7,0,0,0,0,0,0,0,0,37,7,0,0,0
15150170,0,0,117.19406,4,"Couple household, with no children",457324.38,.93957233,13.429761,0,5,0,0,0,0,0,0,0,0,72,14,1,0,0
15150170,0,0,117.19406,4,"Couple household, with no children",457324.38,.93957233,13.429761,0,5,0,0,0,0,0,0,0,0,77,15,0,0,0
15150170,0,0,117.19406,4,"Couple household, with no children",457324.38,.93957233,13.429761,0,5,0,0,0,0,0,0,0,0,24,4,1,0,0
15150199,0,0,117.19406,5,"Couple household, with no children",2123528.3,.93957233,13.628156,0,10,0,0,0,0,0,0,0,0,21,4,0,0,0
15150199,0,0,117.19406,5,"Couple household, with no children",2123528.3,.93957233,13.628156,0,10,0,0,0,0,0,0,0,0,23,4,1,0,0
15150199,0,0,117.19406,5,"Couple household, with no children",2123528.3,.93957233,13.628156,0,10,0,0,0,0,0,0,0,0,49,9,0,0,0
15150199,0,0,117.19406,5,"Couple household, with no children",2123528.3,.93957233,13.628156,0,10,0,0,0,0,0,0,0,0,18,3,0,0,0
15150228,0,0,117.19406,4,"Couple household, with children",620830.69,.93957233,13.725307,0,7,0,0,0,0,0,0,0,0,23,4,1,0,0
15150228,0,0,117.19406,4,"Couple household, with children",620830.69,.93957233,13.725307,0,7,0,0,0,0,0,0,0,0,17,3,1,0,0
15150228,0,0,117.19406,4,"Couple household, with children",620830.69,.93957233,13.725307,0,7,0,0,0,0,0,0,0,0,53,10,0,0,0
15150257,0,0,117.19406,7,"Couple household, with children",1143933.8,.93957233,13.69875,0,9,0,0,0,0,0,0,0,0,31,6,0,0,0
15150257,0,0,117.19406,7,"Couple household, with children",1143933.8,.93957233,13.69875,0,9,0,0,0,0,0,0,0,0,15,3,0,0,0
15150257,0,0,117.19406,7,"Couple household, with children",1143933.8,.93957233,13.69875,0,9,0,0,0,0,0,0,0,0,9,1,1,0,0
15150257,0,0,117.19406,7,"Couple household, with children",1143933.8,.93957233,13.69875,0,9,0,0,0,0,0,0,0,0,6,1,0,0,0
15150257,0,0,117.19406,7,"Couple household, with children",1143933.8,.93957233,13.69875,0,9,0,0,0,0,0,0,0,0,12,2,0,0,0
15150257,0,0,117.19406,7,"Couple household, with children",1143933.8,.93957233,13.69875,0,9,0,0,0,0,0,0,0,0,44,8,0,0,0
15150286,0,0,117.19406,8,Three generation household,302740.16,.93957233,12.750726,1,2,0,0,0,0,0,0,0,0,37,7,0,0,0
15150286,0,0,117.19406,8,Three generation household,302740.16,.93957233,12.750726,1,2,0,0,0,0,0,0,0,0,58,11,1,0,0
15150286,0,0,117.19406,8,Three generation household,302740.16,.93957233,12.750726,1,2,0,0,0,0,0,0,0,0,30,6,1,0,0
15150286,0,0,117.19406,8,Three generation household,302740.16,.93957233,12.750726,1,2,0,0,0,0,0,0,0,0,12,2,0,0,0
15150286,0,0,117.19406,8,Three generation household,302740.16,.93957233,12.750726,1,2,0,0,0,0,0,0,0,0,16,3,0,0,0
15150286,0,0,117.19406,8,Three generation household,302740.16,.93957233,12.750726,1,2,0,0,0,0,0,0,0,0,20,4,0,0,0
15150286,0,0,117.19406,8,Three generation household,302740.16,.93957233,12.750726,1,2,0,0,0,0,0,0,0,0,8,1,1,0,0
15150373,0,0,117.19406,3,"Couple household, with children",1330100.6,.93957233,13.450043,0,10,0,0,0,0,0,0,0,0,7,1,1,0,0
15150373,0,0,117.19406,3,"Couple household, with children",1330100.6,.93957233,13.450043,0,10,0,0,0,0,0,0,0,0,44,8,1,0,0
15150402,0,0,117.19406,3,"Couple household, with no children",454497.72,.93957233,13.358661,0,5,0,0,0,0,0,0,0,0,55,11,1,0,0
15150402,0,0,117.19406,3,"Couple household, with no children",454497.72,.93957233,13.358661,0,5,0,0,0,0,0,0,0,0,53,10,0,0,0
15160004,1,0,49.70401,6,"Couple household, with children",659024.69,.91295016,13.110763,0,7,0,0,0,0,0,0,0,0,6,1,0,0,0
15160004,1,0,49.70401,6,"Couple household, with children",659024.69,.91295016,13.110763,0,7,0,0,0,0,0,0,0,0,32,6,1,0,0
15160004,1,0,49.70401,6,"Couple household, with children",659024.69,.91295016,13.110763,0,7,0,0,0,0,0,0,0,0,34,6,0,0,0
15160004,1,0,49.70401,6,"Couple household, with children",659024.69,.91295016,13.110763,0,7,0,0,0,0,0,0,0,0,3,0,1,0,0
15160004,1,0,49.70401,6,"Couple household, with children",659024.69,.91295016,13.110763,0,7,0,0,0,0,0,0,0,0,4,0,1,0,0
15160054,1,1,49.70401,5,Single parent/caregiver (<60 years),523585.91,.91295016,13.24175,0,5,0,0,0,0,0,0,0,0,9,1,1,0,0
15160054,1,1,49.70401,5,Single parent/caregiver (<60 years),523585.91,.91295016,13.24175,0,5,0,0,0,0,0,0,0,0,38,7,1,0,0
15160054,1,1,49.70401,5,Single parent/caregiver (<60 years),523585.91,.91295016,13.24175,0,5,0,0,0,0,0,0,0,0,11,2,0,0,0
15160054,1,1,49.70401,5,Single parent/caregiver (<60 years),523585.91,.91295016,13.24175,0,5,0,0,0,0,0,0,0,0,13,2,0,0,0
15160156,1,0,49.70401,8,"Couple household, with children",344595.25,.91295016,13.204755,0,3,0,0,0,0,0,0,0,0,7,1,1,0,0
15160156,1,0,49.70401,8,"Couple household, with children",344595.25,.91295016,13.204755,0,3,0,0,0,0,0,0,0,0,5,1,1,0,0
15160156,1,0,49.70401,8,"Couple household, with children",344595.25,.91295016,13.204755,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
15160156,1,0,49.70401,8,"Couple household, with children",344595.25,.91295016,13.204755,0,3,0,0,0,0,0,0,0,0,8,1,1,0,0
15160156,1,0,49.70401,8,"Couple household, with children",344595.25,.91295016,13.204755,0,3,0,0,0,0,0,0,0,0,55,11,0,0,0
15160156,1,0,49.70401,8,"Couple household, with children",344595.25,.91295016,13.204755,0,3,0,0,0,0,0,0,0,0,50,10,1,0,0
15160156,1,0,49.70401,8,"Couple household, with children",344595.25,.91295016,13.204755,0,3,0,0,0,0,0,0,0,0,29,5,1,0,0
15160207,1,0,49.70401,3,"Couple household, with children",521249.28,.91295016,13.316048,0,5,0,0,0,0,0,0,0,0,35,7,0,0,0
15160207,1,0,49.70401,3,"Couple household, with children",521249.28,.91295016,13.316048,0,5,0,0,0,0,0,0,0,0,35,7,1,0,0
15160232,1,0,49.70401,5,"Couple household, with children",580183.06,.91295016,13.427985,0,6,0,0,0,0,0,0,0,0,39,7,1,0,0
15160232,1,0,49.70401,5,"Couple household, with children",580183.06,.91295016,13.427985,0,6,0,0,0,0,0,0,0,0,43,8,0,0,0
15160232,1,0,49.70401,5,"Couple household, with children",580183.06,.91295016,13.427985,0,6,0,0,0,0,0,0,0,0,8,1,1,0,0
15160232,1,0,49.70401,5,"Couple household, with children",580183.06,.91295016,13.427985,0,6,0,0,0,0,0,0,0,0,9,1,1,0,0
15160257,1,1,49.70401,5,Single parent/caregiver (<60 years),480457.41,.91295016,13.270025,0,5,0,0,0,0,0,0,0,0,15,3,1,0,0
15160257,1,1,49.70401,5,Single parent/caregiver (<60 years),480457.41,.91295016,13.270025,0,5,0,0,0,0,0,0,0,0,8,1,0,0,0
15160257,1,1,49.70401,5,Single parent/caregiver (<60 years),480457.41,.91295016,13.270025,0,5,0,0,0,0,0,0,0,0,13,2,1,0,0
15160257,1,1,49.70401,5,Single parent/caregiver (<60 years),480457.41,.91295016,13.270025,0,5,0,0,0,0,0,0,0,0,42,8,1,0,0
15160308,1,0,49.70401,3,"Couple household, with children",887097.69,.91295016,13.588151,0,8,0,0,0,0,0,0,0,0,30,6,1,0,0
15160308,1,0,49.70401,3,"Couple household, with children",887097.69,.91295016,13.588151,0,8,0,0,0,0,0,0,0,0,7,1,1,0,0
15160359,1,1,49.70401,4,Three generation household,499831.19,.91295016,13.228602,0,5,0,0,0,0,0,0,0,0,31,6,1,0,0
15160359,1,1,49.70401,4,Three generation household,499831.19,.91295016,13.228602,0,5,0,0,0,0,0,0,0,0,37,7,0,0,0
15160359,1,1,49.70401,4,Three generation household,499831.19,.91295016,13.228602,0,5,0,0,0,0,0,0,0,0,64,12,1,0,0
15160384,1,0,49.70401,4,"Couple household, with children",819077.25,.91295016,13.379669,0,8,0,0,0,0,0,0,0,0,29,5,1,0,0
15160384,1,0,49.70401,4,"Couple household, with children",819077.25,.91295016,13.379669,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0
15160384,1,0,49.70401,4,"Couple household, with children",819077.25,.91295016,13.379669,0,8,0,0,0,0,0,0,0,0,29,5,0,0,0
15170036,1,0,75.995605,4,"Couple household, with children",981633.75,.91861677,13.359385,0,9,0,0,0,0,0,0,0,0,3,0,1,0,0
15170036,1,0,75.995605,4,"Couple household, with children",981633.75,.91861677,13.359385,0,9,0,0,0,0,0,0,0,0,5,1,0,0,0
15170036,1,0,75.995605,4,"Couple household, with children",981633.75,.91861677,13.359385,0,9,0,0,0,0,0,0,0,0,27,5,1,0,0
15170102,1,0,75.995605,4,"Couple household, with children",641741.31,.91861677,13.113847,0,7,0,0,0,0,0,0,0,0,26,5,1,0,0
15170102,1,0,75.995605,4,"Couple household, with children",641741.31,.91861677,13.113847,0,7,0,0,0,0,0,0,0,0,7,1,1,0,0
15170102,1,0,75.995605,4,"Couple household, with children",641741.31,.91861677,13.113847,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0
15170134,1,0,75.995605,3,"Couple household, with children",1285050.5,.91861677,13.624994,0,9,0,0,0,0,0,0,0,0,2,0,1,0,0
15170134,1,0,75.995605,3,"Couple household, with children",1285050.5,.91861677,13.624994,0,9,0,0,0,0,0,0,0,0,25,5,1,0,0
15170167,1,1,75.995605,2,Other household types,954222.94,.91861677,13.58434,0,9,0,0,0,0,0,0,0,0,54,10,1,0,0
15170232,1,0,75.995605,6,Other household types,367504.94,.91861677,12.894767,0,3,0,0,0,0,0,0,0,0,29,5,1,0,0
15170232,1,0,75.995605,6,Other household types,367504.94,.91861677,12.894767,0,3,0,0,0,0,0,0,0,0,29,5,0,0,0
15170232,1,0,75.995605,6,Other household types,367504.94,.91861677,12.894767,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
15170232,1,0,75.995605,6,Other household types,367504.94,.91861677,12.894767,0,3,0,0,0,0,0,0,0,0,31,6,0,0,0
15170232,1,0,75.995605,6,Other household types,367504.94,.91861677,12.894767,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0
15170265,1,0,75.995605,5,"Couple household, with children",1818287.4,.91861677,13.16241,0,10,0,0,0,0,0,0,0,0,6,1,1,0,0
15170265,1,0,75.995605,5,"Couple household, with children",1818287.4,.91861677,13.16241,0,10,0,0,0,0,0,0,0,0,7,1,0,0,0
15170265,1,0,75.995605,5,"Couple household, with children",1818287.4,.91861677,13.16241,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0
15170265,1,0,75.995605,5,"Couple household, with children",1818287.4,.91861677,13.16241,0,10,0,0,0,0,0,0,0,0,27,5,0,0,0
15170330,1,0,75.995605,5,"Couple household, with children",1018687.8,.91861677,13.207306,0,9,0,0,0,0,0,0,0,0,8,1,1,0,0
15170330,1,0,75.995605,5,"Couple household, with children",1018687.8,.91861677,13.207306,0,9,0,0,0,0,0,0,0,0,25,5,1,0,0
15170330,1,0,75.995605,5,"Couple household, with children",1018687.8,.91861677,13.207306,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0
15170330,1,0,75.995605,5,"Couple household, with children",1018687.8,.91861677,13.207306,0,9,0,0,0,0,0,0,0,0,32,6,0,0,0
15170396,1,1,75.995605,2,"Couple household, with no children",1634931.1,.91861677,13.637645,0,10,0,0,0,0,0,0,0,0,35,7,1,0,0
15170461,1,1,75.995605,4,Other household types,1109440.4,.91861677,13.273241,0,9,0,0,0,0,0,0,0,0,15,3,0,0,0
15170461,1,1,75.995605,4,Other household types,1109440.4,.91861677,13.273241,0,9,0,0,0,0,0,0,0,0,17,3,0,0,0
15170461,1,1,75.995605,4,Other household types,1109440.4,.91861677,13.273241,0,9,0,0,0,0,0,0,0,0,19,3,0,0,0
15170494,1,0,75.995605,4,"Couple household, with children",509972.34,.91861677,13.016038,0,5,0,0,0,0,0,0,0,0,21,4,1,0,0
15170494,1,0,75.995605,4,"Couple household, with children",509972.34,.91861677,13.016038,0,5,0,0,0,0,0,0,0,0,5,1,0,0,0
15170494,1,0,75.995605,4,"Couple household, with children",509972.34,.91861677,13.016038,0,5,0,0,0,0,0,0,0,0,27,5,0,0,0
15180018,0,0,126.72101,7,"Couple household, with children",263068.56,.93957233,12.953738,1,2,0,0,0,0,0,0,0,0,7,1,0,0,0
15180018,0,0,126.72101,7,"Couple household, with children",263068.56,.93957233,12.953738,1,2,0,0,0,0,0,0,0,0,44,8,1,0,0
15180018,0,0,126.72101,7,"Couple household, with children",263068.56,.93957233,12.953738,1,2,0,0,0,0,0,0,0,0,18,3,0,0,0
15180018,0,0,126.72101,7,"Couple household, with children",263068.56,.93957233,12.953738,1,2,0,0,0,0,0,0,0,0,8,1,0,0,0
15180018,0,0,126.72101,7,"Couple household, with children",263068.56,.93957233,12.953738,1,2,0,0,0,0,0,0,0,0,15,3,0,0,0
15180018,0,0,126.72101,7,"Couple household, with children",263068.56,.93957233,12.953738,1,2,0,0,0,0,0,0,0,0,45,9,0,0,0
15180054,0,0,126.72101,7,"Couple household, with children",282827.31,.93957233,12.986932,1,2,0,0,0,0,0,0,0,0,7,1,1,0,0
15180054,0,0,126.72101,7,"Couple household, with children",282827.31,.93957233,12.986932,1,2,0,0,0,0,0,0,0,0,10,2,0,0,0
15180054,0,0,126.72101,7,"Couple household, with children",282827.31,.93957233,12.986932,1,2,0,0,0,0,0,0,0,0,14,2,1,0,0
15180054,0,0,126.72101,7,"Couple household, with children",282827.31,.93957233,12.986932,1,2,0,0,0,0,0,0,0,0,40,8,1,0,0
15180054,0,0,126.72101,7,"Couple household, with children",282827.31,.93957233,12.986932,1,2,0,0,0,0,0,0,0,0,12,2,1,0,0
15180054,0,0,126.72101,7,"Couple household, with children",282827.31,.93957233,12.986932,1,2,0,0,0,0,0,0,0,0,41,8,0,0,0
15180072,0,0,126.72101,4,"Couple household, with children",326777.38,.93957233,13.056929,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0
