hhid,weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,rural,age,age5yrs,sex,pension,disab
60526,826.4360961914063,6,Three generation household,3127.3389,1,8.126442,0,3,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0
60526,826.4360961914063,6,Three generation household,3127.3389,1,8.126442,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
60526,826.4360961914063,6,Three generation household,3127.3389,1,8.126442,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
60527,994.1727905273438,6,Other household types,4032.6536,1,8.0806265,0,5,1,0,0,0,0,0,0,0,0,0,18,3,0,0,0
60527,994.1727905273438,6,Other household types,4032.6536,1,8.0806265,0,5,1,0,0,0,0,0,0,0,0,0,14,2,Женский,0,0
60527,994.1727905273438,6,Other household types,4032.6536,1,8.0806265,0,5,1,0,0,0,0,0,0,0,0,0,11,2,Женский,0,0
60527,994.1727905273438,6,Other household types,4032.6536,1,8.0806265,0,5,1,0,0,0,0,0,0,0,0,0,7,1,Женский,0,0
60527,994.1727905273438,6,Other household types,4032.6536,1,8.0806265,0,5,1,0,0,0,0,0,0,0,0,0,5,1,Женский,0,0
60529,129.9228820800781,2,Other household types,4722.0562,1,8.8809299,0,6,0,0,0,0,0,0,0,0,0,1,20,4,0,0,0
60531,102.498291015625,5,"Couple household, with children",2795.1768,1,8.1835432,100,2,0,0,0,0,0,0,0,0,0,1,47,9,Женский,0,0
60531,102.498291015625,5,"Couple household, with children",2795.1768,1,8.1835432,100,2,0,0,0,0,0,0,0,0,0,1,21,4,0,0,0
60531,102.498291015625,5,"Couple household, with children",2795.1768,1,8.1835432,100,2,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0
60531,102.498291015625,5,"Couple household, with children",2795.1768,1,8.1835432,100,2,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0
60532,81.41484832763672,2,Skipped generation,3200.9438,1,8.4682693,0,3,1,1,0,0,0,0,0,0,0,1,16,3,Женский,0,0
60535,1018.238952636719,5,"Couple household, with children",3736.7688,1,8.1872339,0,4,0,0,0,0,0,0,0,0,0,0,29,5,Женский,0,0
60535,1018.238952636719,5,"Couple household, with children",3736.7688,1,8.1872339,0,4,0,0,0,0,0,0,0,0,0,0,9,1,Женский,0,0
60535,1018.238952636719,5,"Couple household, with children",3736.7688,1,8.1872339,0,4,0,0,0,0,0,0,0,0,0,0,7,1,Женский,0,0
60535,1018.238952636719,5,"Couple household, with children",3736.7688,1,8.1872339,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
60536,84.62056732177734,5,Three generation household,4331.5137,1,8.1275625,0,5,1,0,0,0,0,0,0,0,0,1,52,10,0,0,0
60536,84.62056732177734,5,Three generation household,4331.5137,1,8.1275625,0,5,1,0,0,0,0,0,0,0,0,1,47,9,Женский,0,0
60536,84.62056732177734,5,Three generation household,4331.5137,1,8.1275625,0,5,1,0,0,0,0,0,0,0,0,1,17,3,Женский,0,0
60536,84.62056732177734,5,Three generation household,4331.5137,1,8.1275625,0,5,1,0,0,0,0,0,0,0,0,1,12,2,0,0,0
60538,97.19579315185547,5,"Couple household, with children",4109.9668,1,8.1295853,0,5,0,0,0,0,0,0,0,0,0,1,34,6,Женский,0,0
60538,97.19579315185547,5,"Couple household, with children",4109.9668,1,8.1295853,0,5,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0
60538,97.19579315185547,5,"Couple household, with children",4109.9668,1,8.1295853,0,5,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
60538,97.19579315185547,5,"Couple household, with children",4109.9668,1,8.1295853,0,5,0,0,0,0,0,0,0,0,0,1,6,1,Женский,0,0
60539,92.91002655029297,6,"Couple household, with children",5803.4268,1,8.0386209,0,8,0,0,0,0,0,0,0,0,0,1,39,7,Женский,0,0
60539,92.91002655029297,6,"Couple household, with children",5803.4268,1,8.0386209,0,8,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0
60539,92.91002655029297,6,"Couple household, with children",5803.4268,1,8.0386209,0,8,0,0,0,0,0,0,0,0,0,1,13,2,0,0,1
60539,92.91002655029297,6,"Couple household, with children",5803.4268,1,8.0386209,0,8,0,0,0,0,0,0,0,0,0,1,9,1,Женский,0,0
60539,92.91002655029297,6,"Couple household, with children",5803.4268,1,8.0386209,0,8,0,0,0,0,0,0,0,0,0,1,6,1,Женский,0,0
60540,84.77427673339844,9,"Couple household, with children",2732.73,1,7.941359,100,2,0,0,0,0,0,0,0,0,0,1,57,11,Женский,0,1
60540,84.77427673339844,9,"Couple household, with children",2732.73,1,7.941359,100,2,0,0,0,0,0,0,0,0,0,1,31,6,Женский,0,0
60540,84.77427673339844,9,"Couple household, with children",2732.73,1,7.941359,100,2,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0
60540,84.77427673339844,9,"Couple household, with children",2732.73,1,7.941359,100,2,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
60540,84.77427673339844,9,"Couple household, with children",2732.73,1,7.941359,100,2,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0
60540,84.77427673339844,9,"Couple household, with children",2732.73,1,7.941359,100,2,0,0,0,0,0,0,0,0,0,1,6,1,Женский,0,0
60540,84.77427673339844,9,"Couple household, with children",2732.73,1,7.941359,100,2,0,0,0,0,0,0,0,0,0,1,4,0,Женский,0,0
60540,84.77427673339844,9,"Couple household, with children",2732.73,1,7.941359,100,2,0,0,0,0,0,0,0,0,0,1,2,0,Женский,0,0
60541,77.93668365478516,3,Skipped generation,4226.0991,1,8.3902111,0,5,1,0,0,0,0,0,0,0,0,1,10,2,Женский,0,0
60541,77.93668365478516,3,Skipped generation,4226.0991,1,8.3902111,0,5,1,0,0,0,0,0,0,0,0,1,8,1,0,0,0
60542,77.69820404052734,5,Three generation household,4708.6245,1,8.3406658,0,6,0,0,0,0,0,0,0,0,0,1,59,11,Женский,0,0
60542,77.69820404052734,5,Three generation household,4708.6245,1,8.3406658,0,6,0,0,0,0,0,0,0,0,0,1,32,6,0,0,0
60542,77.69820404052734,5,Three generation household,4708.6245,1,8.3406658,0,6,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
60542,77.69820404052734,5,Three generation household,4708.6245,1,8.3406658,0,6,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
60545,104.1554870605469,3,Other household types,5501.6313,1,8.7100792,0,7,1,0,0,0,0,0,0,0,0,1,22,4,Женский,0,0
60545,104.1554870605469,3,Other household types,5501.6313,1,8.7100792,0,7,1,0,0,0,0,0,0,0,0,1,18,3,0,0,0
60546,74.77969360351563,2,Single parent/caregiver (<60 years),5723.541,1,8.582263,0,8,1,0,0,0,0,0,0,0,0,1,12,2,Женский,0,0
60556,62.40299224853516,2,Other household types,4327.022,1,8.7340441,0,5,1,0,0,0,0,0,0,0,0,1,50,10,Женский,0,0
60558,1039.665893554688,5,"Couple household, with children",4475.2524,1,8.1022968,0,6,0,0,0,0,0,0,0,0,0,0,24,4,Женский,0,0
60558,1039.665893554688,5,"Couple household, with children",4475.2524,1,8.1022968,0,6,0,0,0,0,0,0,0,0,0,0,4,0,Женский,0,0
60558,1039.665893554688,5,"Couple household, with children",4475.2524,1,8.1022968,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
60558,1039.665893554688,5,"Couple household, with children",4475.2524,1,8.1022968,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60559,869.0372924804688,6,Three generation household,4909.8203,1,8.0820408,0,6,1,0,0,0,0,0,0,0,0,0,39,7,0,0,0
60559,869.0372924804688,6,Three generation household,4909.8203,1,8.0820408,0,6,1,0,0,0,0,0,0,0,0,0,37,7,Женский,0,0
60559,869.0372924804688,6,Three generation household,4909.8203,1,8.0820408,0,6,1,0,0,0,0,0,0,0,0,0,12,2,Женский,0,0
60559,869.0372924804688,6,Three generation household,4909.8203,1,8.0820408,0,6,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0
60559,869.0372924804688,6,Three generation household,4909.8203,1,8.0820408,0,6,1,0,0,0,0,0,0,0,0,0,5,1,Женский,0,0
60560,89.81407928466797,7,Three generation household,3628.999,1,8.0289497,0,4,1,0,0,0,0,0,0,0,0,1,37,7,0,0,0
60560,89.81407928466797,7,Three generation household,3628.999,1,8.0289497,0,4,1,0,0,0,0,0,0,0,0,1,33,6,Женский,0,0
60560,89.81407928466797,7,Three generation household,3628.999,1,8.0289497,0,4,1,0,0,0,0,0,0,0,0,1,13,2,0,0,0
60560,89.81407928466797,7,Three generation household,3628.999,1,8.0289497,0,4,1,0,0,0,0,0,0,0,0,1,11,2,Женский,0,0
60560,89.81407928466797,7,Three generation household,3628.999,1,8.0289497,0,4,1,0,0,0,0,0,0,0,0,1,9,1,0,0,0
60560,89.81407928466797,7,Three generation household,3628.999,1,8.0289497,0,4,1,0,0,0,0,0,0,0,0,1,1,0,Женский,0,0
60561,767.4291381835938,3,"Couple household, with no children",8256.375,1,8.6151085,0,9,0,0,0,0,0,0,0,0,0,0,56,11,Женский,0,0
60561,767.4291381835938,3,"Couple household, with no children",8256.375,1,8.6151085,0,9,0,0,0,0,0,0,0,0,0,0,21,4,Женский,0,0
60562,936.3067016601563,6,Three generation household,4167.4795,1,8.1046896,0,5,1,1,0,0,0,0,0,0,0,0,36,7,0,0,0
60562,936.3067016601563,6,Three generation household,4167.4795,1,8.1046896,0,5,1,1,0,0,0,0,0,0,0,0,30,6,Женский,0,0
60562,936.3067016601563,6,Three generation household,4167.4795,1,8.1046896,0,5,1,1,0,0,0,0,0,0,0,0,5,1,Женский,0,0
60562,936.3067016601563,6,Three generation household,4167.4795,1,8.1046896,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0
60562,936.3067016601563,6,Three generation household,4167.4795,1,8.1046896,0,5,1,1,0,0,0,0,0,0,0,0,0,0,Женский,0,0
60564,682.702880859375,3,Skipped generation,5239.2896,1,8.4827681,0,7,0,1,0,0,0,0,0,0,0,0,61,12,Женский,0,0
60564,682.702880859375,3,Skipped generation,5239.2896,1,8.4827681,0,7,0,1,0,0,0,0,0,0,0,0,12,2,Женский,0,0
60565,799.7200927734375,4,"Couple household, with children",4824.186,1,8.3320389,0,6,0,0,0,0,0,0,0,0,0,0,52,10,Женский,0,0
60565,799.7200927734375,4,"Couple household, with children",4824.186,1,8.3320389,0,6,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
60565,799.7200927734375,4,"Couple household, with children",4824.186,1,8.3320389,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
60566,933.5256958007813,2,"Couple household, with no children",10872.854,1,8.7651176,0,10,0,0,0,0,0,0,0,0,0,0,44,8,Женский,0,0
60567,804.1576538085938,3,"Couple household, with children",8335.5605,1,8.4961119,0,9,0,0,0,0,0,0,0,0,0,0,53,10,Женский,0,0
60567,804.1576538085938,3,"Couple household, with children",8335.5605,1,8.4961119,0,9,0,0,0,0,0,0,0,0,0,0,12,2,Женский,0,0
60569,100.6383972167969,9,"Couple household, with children",2354.9072,1,7.8533678,100,1,0,0,0,0,0,0,0,0,0,1,50,10,Женский,0,0
60569,100.6383972167969,9,"Couple household, with children",2354.9072,1,7.8533678,100,1,0,0,0,0,0,0,0,0,0,1,31,6,0,0,0
60569,100.6383972167969,9,"Couple household, with children",2354.9072,1,7.8533678,100,1,0,0,0,0,0,0,0,0,0,1,26,5,Женский,0,0
60569,100.6383972167969,9,"Couple household, with children",2354.9072,1,7.8533678,100,1,0,0,0,0,0,0,0,0,0,1,6,1,Женский,0,0
60569,100.6383972167969,9,"Couple household, with children",2354.9072,1,7.8533678,100,1,0,0,0,0,0,0,0,0,0,1,4,0,Женский,0,0
60569,100.6383972167969,9,"Couple household, with children",2354.9072,1,7.8533678,100,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60569,100.6383972167969,9,"Couple household, with children",2354.9072,1,7.8533678,100,1,0,0,0,0,0,0,0,0,0,1,24,4,0,0,0
60569,100.6383972167969,9,"Couple household, with children",2354.9072,1,7.8533678,100,1,0,0,0,0,0,0,0,0,0,1,18,3,Женский,0,0
60570,85.27302551269531,7,"Couple household, with children",2946.1873,1,7.9824424,100,2,0,0,0,0,0,0,0,0,0,1,54,10,Женский,0,0
60570,85.27302551269531,7,"Couple household, with children",2946.1873,1,7.9824424,100,2,0,0,0,0,0,0,0,0,0,1,31,6,Женский,0,0
60570,85.27302551269531,7,"Couple household, with children",2946.1873,1,7.9824424,100,2,0,0,0,0,0,0,0,0,0,1,11,2,Женский,0,0
60570,85.27302551269531,7,"Couple household, with children",2946.1873,1,7.9824424,100,2,0,0,0,0,0,0,0,0,0,1,6,1,Женский,0,0
60570,85.27302551269531,7,"Couple household, with children",2946.1873,1,7.9824424,100,2,0,0,0,0,0,0,0,0,0,1,4,0,Женский,0,1
60570,85.27302551269531,7,"Couple household, with children",2946.1873,1,7.9824424,100,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60571,93.75678253173828,2,"Couple household, with no children",7216.8467,1,8.7264843,0,9,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0
60573,86.97466278076172,8,Three generation household,2222.3682,1,7.8803048,100,1,1,0,0,0,0,0,0,0,0,1,38,7,0,0,0
60573,86.97466278076172,8,Three generation household,2222.3682,1,7.8803048,100,1,1,0,0,0,0,0,0,0,0,1,28,5,Женский,0,0
60573,86.97466278076172,8,Three generation household,2222.3682,1,7.8803048,100,1,1,0,0,0,0,0,0,0,0,1,8,1,Женский,0,0
60573,86.97466278076172,8,Three generation household,2222.3682,1,7.8803048,100,1,1,0,0,0,0,0,0,0,0,1,7,1,Женский,0,0
60573,86.97466278076172,8,Three generation household,2222.3682,1,7.8803048,100,1,1,0,0,0,0,0,0,0,0,1,5,1,Женский,0,0
60573,86.97466278076172,8,Three generation household,2222.3682,1,7.8803048,100,1,1,0,0,0,0,0,0,0,0,1,2,0,Женский,0,0
60573,86.97466278076172,8,Three generation household,2222.3682,1,7.8803048,100,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60574,97.19579315185547,5,"Couple household, with children",5360.1553,1,8.1593475,0,7,0,0,0,0,0,0,0,0,0,1,34,6,Женский,0,0
60574,97.19579315185547,5,"Couple household, with children",5360.1553,1,8.1593475,0,7,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0
60574,97.19579315185547,5,"Couple household, with children",5360.1553,1,8.1593475,0,7,0,0,0,0,0,0,0,0,0,1,7,1,Женский,0,0
60574,97.19579315185547,5,"Couple household, with children",5360.1553,1,8.1593475,0,7,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
60576,88.48782348632813,7,Three generation household,2800.2803,1,8.0138054,100,2,1,0,0,0,0,0,0,0,0,0,39,7,0,0,0
60576,88.48782348632813,7,Three generation household,2800.2803,1,8.0138054,100,2,1,0,0,0,0,0,0,0,0,0,30,6,Женский,0,0
60576,88.48782348632813,7,Three generation household,2800.2803,1,8.0138054,100,2,1,0,0,0,0,0,0,0,0,0,11,2,Женский,0,0
60576,88.48782348632813,7,Three generation household,2800.2803,1,8.0138054,100,2,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0
60576,88.48782348632813,7,Three generation household,2800.2803,1,8.0138054,100,2,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0
60576,88.48782348632813,7,Three generation household,2800.2803,1,8.0138054,100,2,1,0,0,0,0,0,0,0,0,0,3,0,Женский,0,0
60577,90.91072082519531,6,"Couple household, with children",2888.1262,1,8.058856,100,2,0,0,0,0,0,0,0,0,0,1,38,7,Женский,0,0
60577,90.91072082519531,6,"Couple household, with children",2888.1262,1,8.058856,100,2,0,0,0,0,0,0,0,0,0,1,9,1,Женский,0,0
60577,90.91072082519531,6,"Couple household, with children",2888.1262,1,8.058856,100,2,0,0,0,0,0,0,0,0,0,1,6,1,Женский,0,0
60577,90.91072082519531,6,"Couple household, with children",2888.1262,1,8.058856,100,2,0,0,0,0,0,0,0,0,0,1,4,0,Женский,0,0
60577,90.91072082519531,6,"Couple household, with children",2888.1262,1,8.058856,100,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
60579,104.3649520874023,4,"Couple household, with children",4519.2231,1,8.356308,0,6,0,0,0,0,0,0,0,0,0,1,46,9,Женский,0,0
60579,104.3649520874023,4,"Couple household, with children",4519.2231,1,8.356308,0,6,0,0,0,0,0,0,0,0,0,1,25,5,0,0,0
60579,104.3649520874023,4,"Couple household, with children",4519.2231,1,8.356308,0,6,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0
60580,88.48821258544922,5,Other household types,3585.3752,1,8.2110195,0,4,1,0,0,0,0,0,0,0,0,1,32,6,0,0,0
60580,88.48821258544922,5,Other household types,3585.3752,1,8.2110195,0,4,1,0,0,0,0,0,0,0,0,1,23,4,Женский,0,0
60580,88.48821258544922,5,Other household types,3585.3752,1,8.2110195,0,4,1,0,0,0,0,0,0,0,0,1,3,0,Женский,0,0
60580,88.48821258544922,5,Other household types,3585.3752,1,8.2110195,0,4,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
60581,1052.057861328125,6,"Couple household, with children",5259.5146,1,8.1621647,0,7,0,0,0,0,0,0,0,0,0,0,28,5,Женский,0,0
60581,1052.057861328125,6,"Couple household, with children",5259.5146,1,8.1621647,0,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0
60581,1052.057861328125,6,"Couple household, with children",5259.5146,1,8.1621647,0,7,0,0,0,0,0,0,0,0,0,0,4,0,Женский,0,0
60581,1052.057861328125,6,"Couple household, with children",5259.5146,1,8.1621647,0,7,0,0,0,0,0,0,0,0,0,0,3,0,Женский,0,0
60581,1052.057861328125,6,"Couple household, with children",5259.5146,1,8.1621647,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60582,871.2496948242188,4,"Couple household, with children",7050.9429,1,8.3253536,0,9,0,0,0,0,0,0,0,0,0,0,46,9,Женский,0,0
60582,871.2496948242188,4,"Couple household, with children",7050.9429,1,8.3253536,0,9,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0
60582,871.2496948242188,4,"Couple household, with children",7050.9429,1,8.3253536,0,9,0,0,0,0,0,0,0,0,0,0,8,1,Женский,0,0
60583,937.5156860351563,5,"Couple household, with children",3144.0701,1,8.2689199,0,3,0,0,0,0,0,0,0,0,0,0,35,7,Женский,0,0
60583,937.5156860351563,5,"Couple household, with children",3144.0701,1,8.2689199,0,3,0,0,0,0,0,0,0,0,0,0,9,1,Женский,0,0
60583,937.5156860351563,5,"Couple household, with children",3144.0701,1,8.2689199,0,3,0,0,0,0,0,0,0,0,0,0,7,1,Женский,0,0
60583,937.5156860351563,5,"Couple household, with children",3144.0701,1,8.2689199,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
60584,901.7457885742188,8,Three generation household,4034.7898,1,7.9126205,0,5,1,0,0,0,0,0,0,0,0,0,39,7,0,0,0
60584,901.7457885742188,8,Three generation household,4034.7898,1,7.9126205,0,5,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0
60584,901.7457885742188,8,Three generation household,4034.7898,1,7.9126205,0,5,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0
60584,901.7457885742188,8,Three generation household,4034.7898,1,7.9126205,0,5,1,0,0,0,0,0,0,0,0,0,20,4,Женский,0,0
60584,901.7457885742188,8,Three generation household,4034.7898,1,7.9126205,0,5,1,0,0,0,0,0,0,0,0,0,17,3,Женский,0,0
60584,901.7457885742188,8,Three generation household,4034.7898,1,7.9126205,0,5,1,0,0,0,0,0,0,0,0,0,13,2,0,0,0
60584,901.7457885742188,8,Three generation household,4034.7898,1,7.9126205,0,5,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0
60585,942.6427001953125,3,Other household types,3976.0417,1,8.4992208,0,5,1,0,0,0,0,0,0,0,0,0,25,5,0,0,0
60585,942.6427001953125,3,Other household types,3976.0417,1,8.4992208,0,5,1,0,0,0,0,0,0,0,0,0,12,2,0,0,0
60586,1111.450805664063,3,Other household types,4939.7197,1,8.6197996,0,7,1,0,0,0,0,0,0,0,0,0,26,5,0,0,0
60586,1111.450805664063,3,Other household types,4939.7197,1,8.6197996,0,7,1,0,0,0,0,0,0,0,0,0,19,3,Женский,0,0
60587,864.4103393554688,2,"Couple household, with no children",8598.7197,1,8.7651176,0,10,0,0,0,0,0,0,0,0,0,0,52,10,Женский,0,1
60589,858.43896484375,6,Three generation household,3321.4338,1,8.1331739,0,3,0,0,0,0,0,1,0,0,0,0,62,12,Женский,0,0
60589,858.43896484375,6,Three generation household,3321.4338,1,8.1331739,0,3,0,0,0,0,0,1,0,0,0,0,27,5,0,0,0
60589,858.43896484375,6,Three generation household,3321.4338,1,8.1331739,0,3,0,0,0,0,0,1,0,0,0,0,22,4,Женский,0,0
60589,858.43896484375,6,Three generation household,3321.4338,1,8.1331739,0,3,0,0,0,0,0,1,0,0,0,0,3,0,Женский,0,0
60589,858.43896484375,6,Three generation household,3321.4338,1,8.1331739,0,3,0,0,0,0,0,1,0,0,0,0,1,0,Женский,0,0
60593,839.1339111328125,4,Three generation household,3679.0981,1,8.4304304,0,4,0,1,0,0,0,0,0,0,0,0,67,13,Женский,0,0
60593,839.1339111328125,4,Three generation household,3679.0981,1,8.4304304,0,4,0,1,0,0,0,0,0,0,0,0,19,3,Женский,0,0
60593,839.1339111328125,4,Three generation household,3679.0981,1,8.4304304,0,4,0,1,0,0,0,0,0,0,0,0,17,3,Женский,0,0
60594,84.96363067626953,4,"Couple household, with children",3851.7847,1,8.2189093,0,4,1,0,0,0,0,0,0,0,0,1,21,4,Женский,0,0
60594,84.96363067626953,4,"Couple household, with children",3851.7847,1,8.2189093,0,4,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0
60594,84.96363067626953,4,"Couple household, with children",3851.7847,1,8.2189093,0,4,1,0,0,0,0,0,0,0,0,1,1,0,Женский,0,0
60595,92.91002655029297,6,"Couple household, with children",3545.2183,1,8.0183468,0,4,0,0,0,0,0,0,0,0,0,1,37,7,Женский,0,0
60595,92.91002655029297,6,"Couple household, with children",3545.2183,1,8.0183468,0,4,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0
60595,92.91002655029297,6,"Couple household, with children",3545.2183,1,8.0183468,0,4,0,0,0,0,0,0,0,0,0,1,12,2,Женский,0,0
60595,92.91002655029297,6,"Couple household, with children",3545.2183,1,8.0183468,0,4,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0
60595,92.91002655029297,6,"Couple household, with children",3545.2183,1,8.0183468,0,4,0,0,0,0,0,0,0,0,0,1,8,1,Женский,0,0
60596,83.65354156494141,7,Three generation household,3149.7197,1,7.9737911,0,3,0,1,0,0,0,0,0,0,0,1,63,12,Женский,0,0
60596,83.65354156494141,7,Three generation household,3149.7197,1,7.9737911,0,3,0,1,0,0,0,0,0,0,0,1,38,7,0,0,0
60596,83.65354156494141,7,Three generation household,3149.7197,1,7.9737911,0,3,0,1,0,0,0,0,0,0,0,1,33,6,Женский,0,0
60596,83.65354156494141,7,Three generation household,3149.7197,1,7.9737911,0,3,0,1,0,0,0,0,0,0,0,1,9,1,0,0,0
60596,83.65354156494141,7,Three generation household,3149.7197,1,7.9737911,0,3,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0
60596,83.65354156494141,7,Three generation household,3149.7197,1,7.9737911,0,3,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0
60597,92.96156311035156,6,Other household types,2935.0847,1,8.1036806,100,2,1,0,0,0,0,0,0,0,0,1,30,6,0,0,0
60597,92.96156311035156,6,Other household types,2935.0847,1,8.1036806,100,2,1,0,0,0,0,0,0,0,0,1,23,4,Женский,0,0
60597,92.96156311035156,6,Other household types,2935.0847,1,8.1036806,100,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
60597,92.96156311035156,6,Other household types,2935.0847,1,8.1036806,100,2,1,0,0,0,0,0,0,0,0,1,0,0,Женский,0,0
60597,92.96156311035156,6,Other household types,2935.0847,1,8.1036806,100,2,1,0,0,0,0,0,0,0,0,1,24,4,Женский,0,0
60598,870.4168090820313,4,Single parent/caregiver (<60 years),3960.158,1,8.2148113,0,5,1,0,0,0,0,0,0,0,0,0,11,2,Женский,0,0
