hhsize,weight,rural,female_head,hhtype3,adj_factor,pov,adj_welfare,decile,pmt,age,age5yrs,sex,pension,disab,current_B,value_B,current_childA,value_childA,current_disabA,value_disabA,value_oldA,current_oldA,hhid
3,33.37325,0,0,"Couple household, with children",1,0,1497.4224,10,6.7476563,39,8,0,0,0,0,0,0,0,0,0,0,0,51
3,33.37325,0,0,"Couple household, with children",1,0,1497.4224,10,6.7476563,7,2,1,0,0,0,0,0,0,0,0,0,0,51
3,33.37325,0,0,"Couple household, with children",1,0,1497.4224,10,6.7476563,36,8,1,0,0,0,0,0,0,0,0,0,0,51
6,13.3493,0,1,"Couple household, with children",1,0,339.43228,4,5.9094353,6,2,1,0,0,0,0,0,0,0,0,0,0,52
6,13.3493,0,1,"Couple household, with children",1,0,339.43228,4,5.9094353,37,8,0,0,0,0,0,0,0,0,0,0,0,52
6,13.3493,0,1,"Couple household, with children",1,0,339.43228,4,5.9094353,8,2,0,0,0,0,0,0,0,0,0,0,0,52
6,13.3493,0,1,"Couple household, with children",1,0,339.43228,4,5.9094353,32,7,1,0,0,0,0,0,0,0,0,0,0,52
6,13.3493,0,1,"Couple household, with children",1,0,339.43228,4,5.9094353,2,1,1,0,0,0,0,0,0,0,0,0,0,52
6,13.3493,0,1,"Couple household, with children",1,0,339.43228,4,5.9094353,6,2,0,0,0,0,0,0,0,0,0,0,0,52
7,11.2108,0,1,Other household types,1,0,1123.1283,9,6.344245,1,1,0,0,0,0,0,0,0,0,0,0,0,53
7,11.2108,0,1,Other household types,1,0,1123.1283,9,6.344245,2,1,1,0,0,0,0,0,0,0,0,0,0,53
7,11.2108,0,1,Other household types,1,0,1123.1283,9,6.344245,24,5,0,0,0,0,0,0,0,0,0,0,0,53
7,11.2108,0,1,Other household types,1,0,1123.1283,9,6.344245,48,10,1,0,0,0,0,0,0,0,0,0,0,53
7,11.2108,0,1,Other household types,1,0,1123.1283,9,6.344245,28,6,0,0,0,0,0,0,0,0,0,0,0,53
7,11.2108,0,1,Other household types,1,0,1123.1283,9,6.344245,38,8,0,0,0,0,0,0,0,0,0,0,0,53
7,11.2108,0,1,Other household types,1,0,1123.1283,9,6.344245,24,5,1,0,0,0,0,0,0,0,0,0,0,53
7,13.3493,0,1,Three generation household,1,0,352.28094,4,5.7525749,8,2,0,0,0,0,0,0,0,0,0,0,0,54
7,13.3493,0,1,Three generation household,1,0,352.28094,4,5.7525749,2,1,1,0,0,0,0,0,0,0,0,0,0,54
7,13.3493,0,1,Three generation household,1,0,352.28094,4,5.7525749,22,5,0,0,0,0,0,0,0,0,0,0,0,54
7,13.3493,0,1,Three generation household,1,0,352.28094,4,5.7525749,32,7,1,0,0,0,0,0,0,0,0,0,0,54
7,13.3493,0,1,Three generation household,1,0,352.28094,4,5.7525749,61,13,1,1,0,0,0,0,0,0,0,0,0,54
7,13.3493,0,1,Three generation household,1,0,352.28094,4,5.7525749,1,1,1,0,0,0,0,0,0,0,0,0,0,54
7,13.3493,0,1,Three generation household,1,0,352.28094,4,5.7525749,31,7,0,0,0,0,0,0,0,0,0,0,0,54
6,13.3493,0,0,"Couple household, with children",1,0,258.48029,3,5.1995058,46,10,0,0,0,0,0,0,0,0,0,0,0,55
6,13.3493,0,0,"Couple household, with children",1,0,258.48029,3,5.1995058,13,3,1,0,0,0,0,0,0,0,0,0,0,55
6,13.3493,0,0,"Couple household, with children",1,0,258.48029,3,5.1995058,10,3,1,0,0,0,0,0,0,0,0,0,0,55
6,13.3493,0,0,"Couple household, with children",1,0,258.48029,3,5.1995058,15,4,0,0,0,0,0,0,0,0,0,0,0,55
6,13.3493,0,0,"Couple household, with children",1,0,258.48029,3,5.1995058,39,8,1,0,0,0,0,0,0,0,0,0,0,55
6,13.3493,0,0,"Couple household, with children",1,0,258.48029,3,5.1995058,7,2,1,0,0,0,0,0,0,0,0,0,0,55
3,17.04134,1,1,"Couple household, with children",1,0,231.74431,2,5.4911785,39,8,0,0,0,0,0,0,0,0,0,0,0,56
3,17.04134,1,1,"Couple household, with children",1,0,231.74431,2,5.4911785,6,2,1,0,0,0,0,0,0,0,0,0,0,56
3,17.04134,1,1,"Couple household, with children",1,0,231.74431,2,5.4911785,41,9,1,0,0,0,0,0,0,0,0,0,0,56
5,13.3493,0,0,Other household types,1,0,306.74664,3,5.5764036,31,7,0,0,0,0,0,0,0,0,0,0,0,57
5,13.3493,0,0,Other household types,1,0,306.74664,3,5.5764036,45,10,0,0,0,0,0,0,0,0,0,0,0,57
5,13.3493,0,0,Other household types,1,0,306.74664,3,5.5764036,39,8,1,0,0,0,0,0,0,0,0,0,0,57
5,13.3493,0,0,Other household types,1,0,306.74664,3,5.5764036,40,9,0,0,0,0,0,0,0,0,0,0,0,57
5,13.3493,0,0,Other household types,1,0,306.74664,3,5.5764036,30,7,1,0,0,0,0,0,0,0,0,0,0,57
8,11.2108,0,1,Three generation household,1,0,322.83221,4,5.2171025,15,4,1,0,0,0,0,0,0,0,0,0,0,58
8,11.2108,0,1,Three generation household,1,0,322.83221,4,5.2171025,67,14,1,1,0,0,0,0,0,0,0,0,0,58
8,11.2108,0,1,Three generation household,1,0,322.83221,4,5.2171025,8,2,1,0,0,0,0,0,0,0,0,0,0,58
8,11.2108,0,1,Three generation household,1,0,322.83221,4,5.2171025,14,3,1,0,0,0,0,0,0,0,0,0,0,58
8,11.2108,0,1,Three generation household,1,0,322.83221,4,5.2171025,10,3,0,0,0,0,0,0,0,0,0,0,0,58
8,11.2108,0,1,Three generation household,1,0,322.83221,4,5.2171025,38,8,1,0,0,0,0,0,0,0,0,0,0,58
8,11.2108,0,1,Three generation household,1,0,322.83221,4,5.2171025,13,3,1,0,0,0,0,0,0,0,0,0,0,58
8,11.2108,0,1,Three generation household,1,0,322.83221,4,5.2171025,47,10,0,0,0,0,0,0,0,0,0,0,0,58
5,13.3493,0,0,Other household types,1,1,168.31065,1,5.1937394,9,2,1,0,0,0,0,0,0,0,0,0,0,59
5,13.3493,0,0,Other household types,1,1,168.31065,1,5.1937394,18,4,1,0,0,0,0,0,0,0,0,0,0,59
5,13.3493,0,0,Other household types,1,1,168.31065,1,5.1937394,13,3,0,0,0,0,0,0,0,0,0,0,0,59
5,13.3493,0,0,Other household types,1,1,168.31065,1,5.1937394,40,9,0,0,0,0,0,0,0,0,0,0,0,59
5,13.3493,0,0,Other household types,1,1,168.31065,1,5.1937394,48,10,1,0,0,0,0,0,0,0,0,0,0,59
4,8.520670000000001,1,0,"Couple household, with children",1,0,268.23007,3,5.2936945,10,3,1,0,0,0,0,0,0,0,0,0,0,60
4,8.520670000000001,1,0,"Couple household, with children",1,0,268.23007,3,5.2936945,13,3,0,0,0,0,0,0,0,0,0,0,0,60
4,8.520670000000001,1,0,"Couple household, with children",1,0,268.23007,3,5.2936945,35,8,0,0,0,0,0,0,0,0,0,0,0,60
4,8.520670000000001,1,0,"Couple household, with children",1,0,268.23007,3,5.2936945,45,10,1,0,0,0,0,0,0,0,0,0,0,60
6,2.71041,1,1,Other household types,1,1,158.48547,1,5.1299739,28,6,0,0,0,0,0,0,0,0,0,0,0,61
6,2.71041,1,1,Other household types,1,1,158.48547,1,5.1299739,47,10,0,0,0,0,0,0,0,0,0,0,0,61
6,2.71041,1,1,Other household types,1,1,158.48547,1,5.1299739,2,1,1,0,0,0,0,0,0,0,0,0,0,61
6,2.71041,1,1,Other household types,1,1,158.48547,1,5.1299739,21,5,1,0,0,0,0,0,0,0,0,0,0,61
6,2.71041,1,1,Other household types,1,1,158.48547,1,5.1299739,6,2,0,0,0,0,0,0,0,0,0,0,0,61
6,2.71041,1,1,Other household types,1,1,158.48547,1,5.1299739,9,2,1,0,0,0,0,0,0,0,0,0,0,61
1,25.56201,1,1,"One-person household, 18-59 years",1,0,634.62811,7,6.4197717,29,6,1,0,0,0,0,0,0,0,0,0,0,62
3,33.37325,0,1,Other household types,1,0,676.78918,8,6.0432339,63,13,1,0,0,0,0,0,0,0,0,0,0,63
3,33.37325,0,1,Other household types,1,0,676.78918,8,6.0432339,28,6,0,0,0,0,0,0,0,0,0,0,0,63
3,33.37325,0,1,Other household types,1,0,676.78918,8,6.0432339,33,7,0,0,0,0,0,0,0,0,0,0,0,63
5,13.3493,0,1,Three generation household,1,0,201.81851,2,5.3729548,34,7,1,0,0,0,0,0,0,0,0,0,0,64
5,13.3493,0,1,Three generation household,1,0,201.81851,2,5.3729548,63,13,1,1,0,0,0,0,0,0,0,0,0,64
5,13.3493,0,1,Three generation household,1,0,201.81851,2,5.3729548,44,9,0,0,0,0,0,0,0,0,0,0,0,64
5,13.3493,0,1,Three generation household,1,0,201.81851,2,5.3729548,1,1,0,0,0,0,0,0,0,0,0,0,0,64
5,13.3493,0,1,Three generation household,1,0,201.81851,2,5.3729548,2,1,0,0,0,0,0,0,0,0,0,0,0,64
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,14,3,1,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,4,1,1,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,21,5,1,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,14,3,0,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,39,8,0,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,10,3,0,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,23,5,0,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,2,1,1,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,37,8,1,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,9,2,1,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,19,4,0,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,62,13,0,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,34,7,0,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,14,3,1,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,5,2,0,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,45,10,1,0,0,0,0,0,0,0,0,0,0,65
14,1,1,0,Three generation household,1,1,142.32733,1,4.907517,5,2,1,0,0,0,0,0,0,0,0,0,0,65
2,44.8432,0,0,"Couple household, with no children",1,0,736.94415,8,6.5500994,32,7,1,0,0,0,0,0,0,0,0,0,0,66
2,44.8432,0,0,"Couple household, with no children",1,0,736.94415,8,6.5500994,36,8,0,0,0,0,0,0,0,0,0,0,0,66
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,29,6,1,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,64,13,1,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,2,1,0,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,30,7,0,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,16,4,0,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,34,7,1,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,61,13,0,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,15,4,0,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,9,2,1,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,8,2,0,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,18,4,0,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,17,4,1,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,31,7,0,0,0,0,0,0,0,0,0,0,0,67
14,1,1,0,Three generation household,1,0,189.02278,1,4.0891957,12,3,0,0,0,0,0,0,0,0,0,0,0,67
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,35,8,0,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,57,12,1,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,6,2,0,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,17,4,0,0,1,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,16,4,0,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,16,4,0,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,15,4,0,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,24,5,1,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,23,5,1,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,34,7,0,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,23,5,0,0,0,0,0,0,0,0,0,0,0,68
12,1,0,0,Other household types,1,0,604.7627,7,5.8603263,22,5,1,0,0,0,0,0,0,0,0,0,0,68
7,9.29527,1,0,Three generation household,1,1,157.31555,1,5.3661022,11,3,0,0,0,0,0,0,0,0,0,0,0,69
7,9.29527,1,0,Three generation household,1,1,157.31555,1,5.3661022,28,6,1,0,0,0,0,0,0,0,0,0,0,69
7,9.29527,1,0,Three generation household,1,1,157.31555,1,5.3661022,3,1,1,0,0,0,0,0,0,0,0,0,0,69
7,9.29527,1,0,Three generation household,1,1,157.31555,1,5.3661022,23,5,0,0,0,0,0,0,0,0,0,0,0,69
7,9.29527,1,0,Three generation household,1,1,157.31555,1,5.3661022,6,2,1,0,0,0,0,0,0,0,0,0,0,69
7,9.29527,1,0,Three generation household,1,1,157.31555,1,5.3661022,55,12,1,0,0,0,0,0,0,0,0,0,0,69
7,9.29527,1,0,Three generation household,1,1,157.31555,1,5.3661022,60,13,0,0,0,0,0,0,0,0,0,0,0,69
1,56.054,0,0,"One-person household, 60+ years",1,0,436.10629,6,6.3074918,65,14,0,1,1,0,0,0,0,0,0,0,0,70
7,8.520670000000001,1,0,Three generation household,1,0,182.00272,1,5.0859456,5,2,0,0,0,0,0,0,0,0,0,0,0,71
7,8.520670000000001,1,0,Three generation household,1,0,182.00272,1,5.0859456,72,15,0,0,1,0,0,0,0,0,0,0,0,71
7,8.520670000000001,1,0,Three generation household,1,0,182.00272,1,5.0859456,12,3,1,0,0,0,0,0,0,0,0,0,0,71
7,8.520670000000001,1,0,Three generation household,1,0,182.00272,1,5.0859456,9,2,0,0,0,0,0,0,0,0,0,0,0,71
7,8.520670000000001,1,0,Three generation household,1,0,182.00272,1,5.0859456,35,8,1,0,0,0,0,0,0,0,0,0,0,71
7,8.520670000000001,1,0,Three generation household,1,0,182.00272,1,5.0859456,35,8,0,0,0,0,0,0,0,0,0,0,0,71
7,8.520670000000001,1,0,Three generation household,1,0,182.00272,1,5.0859456,74,15,1,0,1,0,0,0,0,0,0,0,0,71
6,8.520670000000001,1,0,Three generation household,1,1,170.20773,1,5.4119463,12,3,1,0,0,0,0,0,0,0,0,0,0,72
6,8.520670000000001,1,0,Three generation household,1,1,170.20773,1,5.4119463,39,8,1,0,0,0,0,0,0,0,0,0,0,72
6,8.520670000000001,1,0,Three generation household,1,1,170.20773,1,5.4119463,6,2,1,0,0,0,0,0,0,0,0,0,0,72
6,8.520670000000001,1,0,Three generation household,1,1,170.20773,1,5.4119463,48,10,0,0,0,0,0,0,0,0,0,0,0,72
6,8.520670000000001,1,0,Three generation household,1,1,170.20773,1,5.4119463,67,14,1,0,0,0,0,0,0,0,0,0,0,72
6,8.520670000000001,1,0,Three generation household,1,1,170.20773,1,5.4119463,0,1,0,0,0,0,0,0,0,0,0,0,0,72
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,22,5,0,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,28,6,1,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,49,10,1,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,17,4,1,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,24,5,1,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,5,2,0,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,63,13,0,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,49,10,0,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,10,3,0,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,66,14,1,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,10,3,0,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,1,1,1,0,0,0,0,0,0,0,0,0,0,73
13,1,0,0,Three generation household,1,1,158.50616,1,4.4162917,27,6,0,0,0,0,0,0,0,0,0,0,0,73
1,66.7465,0,1,"One-person household, 60+ years",1,0,1197.2218,9,7.1186948,62,13,1,1,0,0,0,0,0,0,0,0,0,74
6,13.3493,0,0,Other household types,1,0,264.91769,3,5.6683183,11,3,1,0,0,0,0,0,0,0,0,0,0,75
6,13.3493,0,0,Other household types,1,0,264.91769,3,5.6683183,0,1,1,0,0,0,0,0,0,0,0,0,0,75
6,13.3493,0,0,Other household types,1,0,264.91769,3,5.6683183,37,8,1,0,0,0,0,0,0,0,0,0,0,75
6,13.3493,0,0,Other household types,1,0,264.91769,3,5.6683183,10,3,0,0,0,0,0,0,0,0,0,0,0,75
6,13.3493,0,0,Other household types,1,0,264.91769,3,5.6683183,39,8,0,0,0,0,0,0,0,0,0,0,0,75
6,13.3493,0,0,Other household types,1,0,264.91769,3,5.6683183,23,5,1,0,0,0,0,0,0,0,0,0,0,75
6,13.3493,0,0,Three generation household,1,0,224.32898,2,5.6641092,37,8,1,0,0,0,0,0,0,0,0,0,0,76
6,13.3493,0,0,Three generation household,1,0,224.32898,2,5.6641092,45,10,1,0,1,0,0,0,0,0,0,0,0,76
6,13.3493,0,0,Three generation household,1,0,224.32898,2,5.6641092,16,4,1,0,0,0,0,0,0,0,0,0,0,76
6,13.3493,0,0,Three generation household,1,0,224.32898,2,5.6641092,14,3,0,0,0,0,0,0,0,0,0,0,0,76
6,13.3493,0,0,Three generation household,1,0,224.32898,2,5.6641092,32,7,0,0,0,0,0,0,0,0,0,0,0,76
6,13.3493,0,0,Three generation household,1,0,224.32898,2,5.6641092,68,14,0,0,1,0,0,0,0,0,0,0,0,76
4,8.520670000000001,1,0,Other household types,1,0,257.09921,3,5.7113638,14,3,1,0,0,0,0,0,0,0,0,0,0,77
4,8.520670000000001,1,0,Other household types,1,0,257.09921,3,5.7113638,8,2,0,0,0,0,0,0,0,0,0,0,0,77
4,8.520670000000001,1,0,Other household types,1,0,257.09921,3,5.7113638,58,12,0,0,0,0,0,0,0,0,0,0,0,77
4,8.520670000000001,1,0,Other household types,1,0,257.09921,3,5.7113638,48,10,1,0,0,0,0,0,0,0,0,0,0,77
4,11.3609,1,0,Other household types,1,0,230.33624,2,6.3323665,42,9,1,0,0,0,0,0,0,0,0,0,0,78
4,11.3609,1,0,Other household types,1,0,230.33624,2,6.3323665,70,15,0,1,0,0,0,0,0,0,0,0,0,78
4,11.3609,1,0,Other household types,1,0,230.33624,2,6.3323665,43,9,0,0,0,0,0,0,0,0,0,0,0,78
4,11.3609,1,0,Other household types,1,0,230.33624,2,6.3323665,60,13,1,0,0,0,0,0,0,0,0,0,0,78
2,53.3972,0,0,"Couple household, with no children",1,0,1114.0139,9,7.3461409,41,9,0,0,0,0,0,0,0,0,0,0,0,79
2,53.3972,0,0,"Couple household, with no children",1,0,1114.0139,9,7.3461409,40,9,1,0,1,0,0,0,0,0,0,0,0,79
6,11.2108,0,0,Other household types,1,0,337.19998,4,5.7780814,56,12,1,0,1,0,0,0,0,0,0,0,0,80
6,11.2108,0,0,Other household types,1,0,337.19998,4,5.7780814,17,4,0,0,0,0,0,0,0,0,0,0,0,80
6,11.2108,0,0,Other household types,1,0,337.19998,4,5.7780814,11,3,1,0,0,0,0,0,0,0,0,0,0,80
6,11.2108,0,0,Other household types,1,0,337.19998,4,5.7780814,14,3,1,0,0,0,0,0,0,0,0,0,0,80
6,11.2108,0,0,Other household types,1,0,337.19998,4,5.7780814,24,5,0,0,0,0,0,0,0,0,0,0,0,80
6,11.2108,0,0,Other household types,1,0,337.19998,4,5.7780814,57,12,0,1,1,0,0,0,0,0,0,0,0,80
3,17.04134,1,0,Other household types,1,0,352.66013,4,5.9822693,16,4,1,0,0,0,0,0,0,0,0,0,0,81
3,17.04134,1,0,Other household types,1,0,352.66013,4,5.9822693,19,4,0,0,0,0,0,0,0,0,0,0,0,81
3,17.04134,1,0,Other household types,1,0,352.66013,4,5.9822693,29,6,0,0,0,0,0,0,0,0,0,0,0,81
5,10.4325,1,0,Other household types,1,0,244.5322,2,5.4329576,57,12,0,0,0,0,0,0,0,0,0,0,0,82
5,10.4325,1,0,Other household types,1,0,244.5322,2,5.4329576,34,7,1,0,0,0,0,0,0,0,0,0,0,82
5,10.4325,1,0,Other household types,1,0,244.5322,2,5.4329576,31,7,0,0,0,0,0,0,0,0,0,0,0,82
5,10.4325,1,0,Other household types,1,0,244.5322,2,5.4329576,57,12,1,0,0,0,0,0,0,0,0,0,0,82
5,10.4325,1,0,Other household types,1,0,244.5322,2,5.4329576,10,3,1,0,0,0,0,0,0,0,0,0,0,82
6,14.5628,0,1,"Couple household, with children",1,0,383.83585,5,5.7061996,2,1,1,0,0,0,0,0,0,0,0,0,0,83
6,14.5628,0,1,"Couple household, with children",1,0,383.83585,5,5.7061996,17,4,1,0,0,0,0,0,0,0,0,0,0,83
6,14.5628,0,1,"Couple household, with children",1,0,383.83585,5,5.7061996,15,4,0,0,0,0,0,0,0,0,0,0,0,83
6,14.5628,0,1,"Couple household, with children",1,0,383.83585,5,5.7061996,26,6,0,0,0,0,0,0,0,0,0,0,0,83
6,14.5628,0,1,"Couple household, with children",1,0,383.83585,5,5.7061996,27,6,1,0,0,0,0,0,0,0,0,0,0,83
6,14.5628,0,1,"Couple household, with children",1,0,383.83585,5,5.7061996,7,2,0,0,0,0,0,0,0,0,0,0,0,83
1,66.7465,0,0,"One-person household, 60+ years",1,0,1896.7992,10,7.3113303,62,13,0,0,0,0,0,0,0,0,0,0,0,84
11,1,1,0,Other household types,1,0,189.68565,1,4.8871017,8,2,1,0,0,0,0,0,0,0,0,0,0,85
11,1,1,0,Other household types,1,0,189.68565,1,4.8871017,21,5,1,0,0,0,0,0,0,0,0,0,0,85
11,1,1,0,Other household types,1,0,189.68565,1,4.8871017,41,9,1,0,0,0,0,0,0,0,0,0,0,85
11,1,1,0,Other household types,1,0,189.68565,1,4.8871017,5,2,1,0,1,0,0,0,0,0,0,0,0,85
11,1,1,0,Other household types,1,0,189.68565,1,4.8871017,11,3,1,0,0,0,0,0,0,0,0,0,0,85
11,1,1,0,Other household types,1,0,189.68565,1,4.8871017,14,3,1,0,0,0,0,0,0,0,0,0,0,85
